"","X1Y","X2Y","X3Y","X4Y","X5Y","X7Y","X10Y"
"2009-01-05",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-01-06",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-01-07",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-01-08",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-01-09",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-01-12",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-01-13",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-01-14",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-01-15",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-01-16",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-01-19",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-01-20",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-01-21",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-01-22",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-01-23",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-01-26",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-01-27",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-01-28",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-01-29",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-01-30",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-02-02",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-02-03",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-02-04",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-02-05",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-02-06",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-02-09",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-02-10",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-02-11",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-02-12",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-02-13",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-02-16",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-02-17",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-02-18",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-02-19",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-02-20",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-02-23",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-02-24",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-02-25",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-02-26",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-02-27",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-03-02",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-03-03",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-03-04",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-03-05",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-03-06",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-03-09",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-03-10",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-03-11",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-03-12",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-03-13",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-03-16",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-03-17",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-03-18",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-03-19",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-03-20",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-03-23",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-03-24",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-03-25",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-03-26",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-03-27",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-03-30",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-03-31",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-04-01",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-04-02",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-04-03",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-04-06",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-04-07",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-04-08",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-04-09",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-04-10",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-04-13",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-04-14",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-04-15",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-04-16",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-04-17",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-04-20",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-04-21",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-04-22",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-04-23",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-04-24",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-04-27",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-04-28",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-04-29",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-04-30",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-05-01",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-05-04",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-05-05",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-05-06",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-05-07",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-05-08",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-05-11",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-05-12",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-05-13",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-05-14",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-05-15",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-05-18",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-05-19",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-05-20",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-05-21",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-05-22",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-05-25",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-05-26",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-05-27",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-05-28",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-05-29",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-06-01",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-06-02",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-06-03",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-06-04",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-06-05",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-06-08",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-06-09",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-06-10",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-06-11",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-06-12",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-06-15",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-06-16",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-06-17",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-06-18",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-06-19",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-06-22",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-06-23",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-06-24",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-06-25",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-06-26",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-06-29",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-06-30",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-07-01",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-07-02",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-07-03",6.35,6.45,6.65,6.75,6.875,7.2,7.25
"2009-07-06",5.26954351077927,5.38154858288172,5.55753843867681,5.60951815026701,5.77053336657436,7.2,7.25
"2009-07-07",4.1,4.225,4.375,4.375,4.575,7.2,7.25
"2009-07-08",4.1,4.225,4.375,4.375,4.575,7.2,7.25
"2009-07-09",4.1,4.225,4.375,4.375,4.575,7.2,7.25
"2009-07-10",4.1,4.225,4.375,4.375,4.575,7.2,7.25
"2009-07-13",4.1,4.225,4.375,4.375,4.575,7.2,7.25
"2009-07-14",4.1,4.225,4.375,4.375,4.575,7.2,7.25
"2009-07-15",4.1,4.225,4.375,4.375,4.575,7.2,7.25
"2009-07-16",4.1,4.225,4.375,4.375,4.575,7.2,7.25
"2009-07-17",4.1,4.225,4.375,4.375,4.575,7.2,7.25
"2009-07-20",4.1,4.225,4.375,4.375,4.575,7.2,7.25
"2009-07-21",4.1,4.225,4.375,4.375,4.575,7.2,7.25
"2009-07-22",4.1,4.225,4.375,4.375,4.575,7.2,7.25
"2009-07-23",4.1,4.225,4.375,4.375,4.575,7.2,7.25
"2009-07-24",4.1,4.225,4.375,4.375,4.575,7.2,7.25
"2009-07-27",4.1,4.225,4.375,4.375,4.575,7.2,7.25
"2009-07-28",4.1,4.225,4.375,4.375,4.575,7.2,7.25
"2009-07-29",4.1,4.225,4.375,4.375,4.575,7.2,7.25
"2009-07-30",4.1,4.225,4.375,4.375,4.575,7.2,7.25
"2009-07-31",4.1,4.225,4.375,4.375,4.575,7.2,7.25
"2009-08-03",4.1,4.225,4.375,4.375,4.575,7.2,7.25
"2009-08-04",4.1,4.225,4.375,4.375,4.575,7.2,7.25
"2009-08-05",4.1,4.225,4.375,4.375,4.575,7.2,7.25
"2009-08-06",4.1,4.225,4.375,4.375,4.575,7.2,7.25
"2009-08-07",4.1,4.225,4.375,4.375,4.575,7.2,7.25
"2009-08-10",4.1,4.225,4.375,4.375,4.575,7.2,7.25
"2009-08-11",4.1,4.225,4.375,4.375,4.575,7.2,7.25
"2009-08-12",4.1,4.225,4.375,4.375,4.575,7.2,7.25
"2009-08-13",4.1,4.225,4.375,4.375,4.575,7.2,7.25
"2009-08-14",4.1,4.225,4.375,4.375,4.575,7.2,7.25
"2009-08-17",4.1,4.225,4.375,4.375,4.575,7.2,7.25
"2009-08-18",4.1,4.225,4.375,4.375,4.575,7.2,7.25
"2009-08-19",4.1,4.225,4.375,4.375,4.575,7.2,7.25
"2009-08-20",4.1,4.225,4.375,4.375,4.575,7.2,7.25
"2009-08-21",4.1,4.225,4.375,4.375,4.575,7.2,7.25
"2009-08-24",4.1,4.225,4.375,4.375,4.575,7.2,7.25
"2009-08-25",4.1,4.225,4.375,4.375,4.575,7.2,7.25
"2009-08-26",4.1,4.225,4.375,4.375,4.575,7.2,7.25
"2009-08-27",4.1,4.225,4.375,4.375,4.575,7.2,7.25
"2009-08-28",4.1,4.225,4.375,4.375,4.575,7.2,7.25
"2009-08-31",4.1,4.225,4.375,4.375,4.575,7.2,7.25
"2009-09-01",4.1,4.225,4.375,4.375,4.575,7.2,7.25
"2009-09-02",4.1,4.225,4.375,4.375,4.575,7.2,7.25
"2009-09-03",4.1,4.225,4.375,4.375,4.575,7.2,7.25
"2009-09-04",4.1,4.225,4.375,4.375,4.575,7.2,7.25
"2009-09-07",4.1,4.225,4.375,4.375,4.575,7.2,7.25
"2009-09-08",4.1,4.225,4.375,4.375,4.575,7.2,7.25
"2009-09-09",4.1,4.225,4.375,4.375,4.575,7.2,7.25
"2009-09-10",4.1,4.225,4.375,4.375,4.575,7.2,7.25
"2009-09-11",4.1,4.225,4.375,4.375,4.575,7.2,7.25
"2009-09-14",4.1,4.225,4.375,4.375,4.575,7.2,7.25
"2009-09-15",4.1,4.225,4.375,4.375,4.575,7.2,7.25
"2009-09-16",4.1,4.225,4.375,4.375,4.575,7.2,7.25
"2009-09-17",4.1,4.225,4.375,4.375,4.575,7.2,7.25
"2009-09-18",4.1,4.225,4.375,4.375,4.575,7.2,7.25
"2009-09-21",4.1,4.225,4.375,4.375,4.575,7.2,7.25
"2009-09-22",4.1,4.225,4.375,4.375,4.575,7.2,7.25
"2009-09-23",4.1,4.225,4.375,4.375,4.575,7.2,7.25
"2009-09-24",4.1,4.225,4.375,4.375,4.575,7.2,7.25
"2009-09-25",4.1,4.225,4.375,4.375,4.575,7.2,7.25
"2009-09-28",4.1,4.225,4.375,4.375,4.575,7.2,7.25
"2009-09-29",4.1,4.225,4.375,4.375,4.575,7.2,7.25
"2009-09-30",4.1,4.225,4.375,4.375,4.575,7.2,7.25
"2009-10-01",4.15,4.2,4.35,4.55,4.625,7.2,7.25
"2009-10-02",4.15,4.2,4.35,4.55,4.625,7.2,7.25
"2009-10-05",4.15,4.2,4.35,4.55,4.625,7.2,7.25
"2009-10-06",4.15,4.2,4.35,4.55,4.625,7.2,7.25
"2009-10-07",4.15,4.2,4.35,4.55,4.625,7.2,7.25
"2009-10-08",4.15,4.2,4.35,4.55,4.625,7.2,7.25
"2009-10-09",4.15,4.2,4.35,4.55,4.625,7.2,7.25
"2009-10-12",4.15,4.2,4.35,4.55,4.625,7.2,7.25
"2009-10-13",4.15,4.2,4.35,4.55,4.625,7.2,7.25
"2009-10-14",4.15,4.2,4.35,4.55,4.625,7.2,7.25
"2009-10-15",4.15,4.2,4.35,4.55,4.625,7.2,7.25
"2009-10-16",4.05,4.2,4.35,4.55,4.625,7.2,7.25
"2009-10-19",4.05,4.2,4.35,4.55,4.625,7.2,7.25
"2009-10-20",4.05,4.2,4.35,4.55,4.625,7.2,7.25
"2009-10-21",4.05,4.2,4.35,4.55,4.625,7.2,7.25
"2009-10-22",4.05,4.2,4.35,4.55,4.625,7.2,7.25
"2009-10-23",4.05,4.2,4.35,4.55,4.625,7.2,7.25
"2009-10-26",4.05,4.2,4.35,4.55,4.625,7.2,7.25
"2009-10-27",4.05,4.2,4.35,4.55,4.625,7.2,7.25
"2009-10-28",4.05,4.2,4.35,4.55,4.625,7.2,7.25
"2009-10-29",4.05,4.2,4.35,4.55,4.625,7.2,7.25
"2009-10-30",4.05,4.2,4.35,4.55,4.625,7.2,7.25
"2009-11-02",4.05,4.2,4.35,4.55,4.625,7.2,7.25
"2009-11-03",4.05,4.2,4.35,4.55,4.625,7.2,7.25
"2009-11-04",4.05,4.2,4.35,4.55,4.625,7.2,7.25
"2009-11-05",4.05,4.2,4.35,4.55,4.625,7.2,7.25
"2009-11-06",4.05,4.2,4.35,4.55,4.625,7.2,7.25
"2009-11-09",4.05,4.2,4.35,4.55,4.625,7.2,7.25
"2009-11-10",4.05,4.2,4.35,4.55,4.625,7.2,7.25
"2009-11-11",4.05,4.2,4.35,4.55,4.625,7.2,7.25
"2009-11-12",4.05,4.2,4.35,4.55,4.625,7.2,7.25
"2009-11-13",4.05,4.2,4.35,4.55,4.625,7.2,7.25
"2009-11-16",4.05,4.2,4.35,4.55,4.625,7.2,7.25
"2009-11-17",4.05,4.2,4.35,4.55,4.625,7.2,7.25
"2009-11-18",4.175,4.475,4.35,4.55,4.625,5.775,6.2
"2009-11-19",4.175,4.475,4.35,4.55,4.625,5.775,6.2
"2009-11-20",4.175,4.475,4.35,4.55,4.625,5.775,6.2
"2009-11-23",4.175,4.475,4.35,4.55,4.625,5.775,6.2
"2009-11-24",4.175,4.475,4.35,4.55,4.625,5.775,6.2
"2009-11-25",4.175,4.475,4.35,4.55,4.625,5.775,6.2
"2009-11-26",4.175,4.475,4.35,4.55,4.625,5.775,6.2
"2009-11-27",4.175,4.475,4.35,4.55,4.625,5.775,6.2
"2009-11-30",4.175,4.475,4.35,4.55,4.625,5.775,6.2
"2009-12-01",4.175,4.475,4.35,4.55,4.625,5.775,6.2
"2009-12-02",4.175,4.475,4.35,4.55,4.625,5.775,6.2
"2009-12-03",4.175,4.475,4.35,4.55,4.625,5.775,6.2
"2009-12-04",4.175,4.475,4.35,4.55,4.625,5.775,6.2
"2009-12-07",4.175,4.55,4.9,4.55,5.6,5.775,6.2
"2009-12-08",4.35,4.525,4.9,5.5,5.6,6,6.425
"2009-12-09",4.35,4.525,4.9,5.5,5.6,6,6.425
"2009-12-10",4.35,4.575,4.9,5.5,5.6,6,6.425
"2009-12-11",4.35,4.575,4.9,5.5,5.6,6,6.425
"2009-12-14",4.35,4.6,4.9,5.5,5.6,6,6.425
"2009-12-15",4.35,4.6,4.9,5.5,5.6,6,6.425
"2009-12-16",4.35,4.625,4.9,5.5,5.6,6,6.425
"2009-12-17",4.5,4.7,4.9,5.5,5.6,6,6.425
"2009-12-18",4.475,4.675,4.9,5.5,5.6,6,6.425
"2009-12-21",4.45,4.7,4.9,5.5,5.6,6,6.425
"2009-12-22",4.45,4.675,4.9,5.5,5.6,6,6.425
"2009-12-23",4.475,4.675,4.9,5.5,5.6,6,6.425
"2009-12-24",4.475,4.675,4.9,5.5,5.6,6,6.425
"2009-12-25",4.475,4.675,4.9,5.5,5.6,6,6.425
"2009-12-28",4.475,4.725,4.9,5.5,5.6,6,6.425
"2009-12-29",4.475,4.7,4.9,5.5,5.6,6,6.425
"2009-12-30",4.475,4.7,4.9,5.5,5.6,6,6.425
"2009-12-31",4.475,4.7,4.9,5.5,5.6,6,6.425
"2010-01-01",4.475,4.7,4.9,5.5,5.6,6,6.425
"2010-01-04",4.475,4.75,5.1125,5.6,5.75,6.325,6.85
"2010-01-05",4.425,4.625,4.95,5.45,5.625,6.225,6.7
"2010-01-06",4.425,4.525,4.975,5.425,5.675,6.225,6.7
"2010-01-07",4.4,4.5,4.925,5.4,5.65,6.275,6.7
"2010-01-08",4.4,4.6,5,5.45,5.7,6.3,6.75
"2010-01-11",4.4,4.625,5.025,5.425,5.675,6.275,6.7
"2010-01-12",4.425,4.6,5.05,5.45,5.725,6.275,6.7
"2010-01-13",4.45,4.675,5.075,5.5,5.8,6.3,6.7
"2010-01-14",4.4,4.65,5.075,5.525,5.825,6.325,6.75
"2010-01-15",4.35,4.625,5.05,5.525,5.825,6.275,6.75
"2010-01-18",4.4,4.625,5.1,5.525,5.8,6.275,6.75
"2010-01-19",4.425,4.65,5.1,5.575,5.875,6.275,6.75
"2010-01-20",4.375,4.675,5.125,5.6,5.825,6.2,6.75
"2010-01-21",4.375,4.6875,5.175,5.725,5.925,6.3,6.775
"2010-01-22",4.375,4.6875,5.175,5.7,5.85,6.225,6.775
"2010-01-25",4.4,4.7,5.175,5.7,5.85,6.225,6.775
"2010-01-26",4.4,4.7,5.175,5.7,5.85,6.225,6.775
"2010-01-27",4.425,4.75,5.225,5.775,5.975,6.3,6.8
"2010-01-28",4.45,4.75,5.225,5.8,6,6.25,6.8
"2010-01-29",4.45,4.725,5.2,5.775,5.95,6.325,6.8
"2010-02-01",4.425,4.725,5.225,5.8,5.95,6.275,6.8
"2010-02-02",4.425,4.725,5.225,5.75,5.95,6.3,6.8
"2010-02-03",4.425,4.65,5.125,5.7,5.925,6.225,6.7
"2010-02-04",4.375,4.65,5.125,5.7,5.95,6.225,6.7
"2010-02-05",4.425,4.65,5.2,5.725,6.025,6.325,6.775
"2010-02-08",4.4,4.65,5.175,5.75,6,6.225,6.7
"2010-02-09",4.35,4.6,5.175,5.725,6,6.225,6.7
"2010-02-10",4.325,4.65,5.15,5.725,6,6.225,6.7
"2010-02-11",4.275,4.6,5.1175,5.675,5.95,6.225,6.7
"2010-02-12",4.25,4.6,5.1175,5.65,5.975,6.2,6.675
"2010-02-15",4.3,4.625,5.125,5.65,5.975,6.2,6.675
"2010-02-16",4.275,4.55,5.125,5.7,5.975,6.2,6.675
"2010-02-17",4.25,4.55,5.1,5.675,5.9,6.2,6.675
"2010-02-18",4.25,4.5,5.1,5.675,5.95,6.2,6.675
"2010-02-19",4.275,4.575,5.125,5.7,5.975,6.2,6.675
"2010-02-22",4.25,4.55,5.125,5.65,5.975,6.2,6.675
"2010-02-23",4.175,4.525,5.1,5.625,5.95,6.2,6.675
"2010-02-24",4.175,4.525,5.1,5.6,5.925,6.15,6.675
"2010-02-25",4.175,4.55,5.1,5.6,5.925,6.15,6.675
"2010-02-26",4.2,4.55,5.1,5.625,5.925,6.15,6.675
"2010-03-01",4.2,4.55,5.1,5.625,5.925,6.15,6.675
"2010-03-02",4.175,4.55,5.1,5.625,5.925,6.15,6.675
"2010-03-03",4.2,4.55,5.1,5.625,5.925,6.15,6.675
"2010-03-04",4.2,4.525,5.1,5.65,5.925,6.175,6.675
"2010-03-05",4.2,4.525,5.1,5.6,5.925,6.2,6.675
"2010-03-08",4.2,4.55,5.075,5.6,5.925,6.2,6.675
"2010-03-09",4.2,4.5,5.05,5.55,5.875,6.15,6.65
"2010-03-10",4.2,4.425,5,5.425,5.775,6,6.5
"2010-03-11",4.175,4.45,5,5.475,5.85,6,6.5
"2010-03-12",4.175,4.45,5,5.45,5.825,6,6.5
"2010-03-15",4.175,4.4,5,5.425,5.8,6,6.5
"2010-03-16",4.2,4.425,4.975,5.4,5.775,6,6.5
"2010-03-17",4.175,4.375,4.95,5.35,5.725,5.95,6.45
"2010-03-18",4.2,4.4,4.925,5.35,5.7,5.95,6.475
"2010-03-19",4.2,4.4,4.925,5.325,5.675,5.95,6.475
"2010-03-22",4.175,4.4,4.95,5.35,5.725,5.95,6.475
"2010-03-23",4.175,4.4,4.9,5.35,5.725,5.95,6.45
"2010-03-24",4.175,4.4,4.925,5.275,5.625,5.9,6.4
"2010-03-25",4.175,4.4,4.925,5.325,5.65,5.9,6.4
"2010-03-26",4.2,4.35,4.9,5.275,5.65,5.9,6.4
"2010-03-29",4.225,4.35,4.925,5.35,5.65,5.9,6.4
"2010-03-30",4.225,4.375,4.9,5.325,5.65,5.9,6.4
"2010-03-31",4.225,4.4,4.95,5.325,5.675,5.9,6.425
"2010-04-01",4.225,4.4,4.95,5.325,5.675,5.9,6.425
"2010-04-02",4.225,4.4,4.95,5.325,5.675,5.9,6.425
"2010-04-05",4.225,4.4,4.95,5.325,5.7,5.95,6.425
"2010-04-06",4.2,4.4,4.975,5.3,5.65,5.95,6.45
"2010-04-07",4.225,4.4,4.975,5.35,5.7,5.95,6.425
"2010-04-08",4.225,4.4,4.975,5.35,5.7,5.95,6.425
"2010-04-09",4.225,4.4,4.975,5.35,5.7,5.95,6.425
"2010-04-12",4.25,4.425,5,5.35,5.7,5.95,6.425
"2010-04-13",4.275,4.425,5,5.35,5.7,5.95,6.425
"2010-04-14",4.275,4.425,5,5.35,5.7,5.95,6.425
"2010-04-15",4.275,4.425,5,5.325,5.675,5.95,6.45
"2010-04-16",4.275,4.425,5,5.325,5.675,5.95,6.45
"2010-04-19",4.275,4.425,5.075,5.425,5.725,5.95,6.45
"2010-04-20",4.3,4.45,5.075,5.45,5.775,6.05,6.425
"2010-04-21",4.3,4.45,5.075,5.45,5.75,6.05,6.475
"2010-04-22",4.3,4.45,5.075,5.45,5.75,6.05,6.475
"2010-04-23",4.275,4.45,5.1,5.475,5.775,6.075,6.475
"2010-04-26",4.3,4.45,5.1,5.5,5.8,6.175,6.575
"2010-04-27",4.325,4.55,5.2,5.575,5.875,6.3,6.7
"2010-04-28",4.35,4.6,5.275,5.625,5.9,6.3,6.7
"2010-04-29",4.35,4.625,5.275,5.625,5.9,6.25,6.7
"2010-04-30",4.325,4.575,5.175,5.6,5.825,6.15,6.7
"2010-05-03",4.325,4.575,5.175,5.6,5.825,6.15,6.7
"2010-05-04",4.375,4.6,5.175,5.6,5.85,6.175,6.7
"2010-05-05",4.35,4.625,5.175,5.6,5.875,6.2,6.7
"2010-05-06",4.35,4.625,5.175,5.6,5.875,6.2,6.7
"2010-05-07",4.35,4.675,5.225,5.65,5.9,6.225,6.75
"2010-05-10",4.35,4.675,5.225,5.65,5.9,6.225,6.75
"2010-05-11",4.3,4.575,5.1,5.4875,5.775,5.975,6.75
"2010-05-12",4.3,4.575,5.1,5.5,5.75,6.1,6.65
"2010-05-13",4.3,4.575,5.1,5.5,5.75,6.1,6.65
"2010-05-14",4.3,4.575,5.1,5.5,5.75,6.1,6.65
"2010-05-17",4.3,4.575,5.125,5.525,5.775,6.1,6.65
"2010-05-18",4.3,4.575,5.125,5.5,5.75,6.1,6.65
"2010-05-19",4.3,4.575,5.125,5.5,5.75,6.1,6.65
"2010-05-20",4.3,4.575,5.125,5.525,5.75,6.1,6.65
"2010-05-21",4.3,4.6,5.125,5.525,5.75,6.1,6.65
"2010-05-24",4.3,4.6,5.125,5.525,5.75,6.1,6.65
"2010-05-25",4.3,4.6,5.125,5.5,5.75,6.1,6.65
"2010-05-26",4.3,4.6,5.125,5.5,5.75,6.1,6.65
"2010-05-27",4.35,4.625,5.15,5.5,5.75,6.1,6.65
"2010-05-28",4.35,4.625,5.15,5.525,5.75,6.1,6.65
"2010-05-31",4.3,4.6,5.125,5.525,5.725,6.1,6.65
"2010-06-01",4.3,4.6,5.125,5.525,5.725,6.1,6.65
"2010-06-02",4.3,4.6,5.125,5.525,5.725,6.1,6.65
"2010-06-03",4.3,4.6,5.125,5.525,5.725,6.1,6.65
"2010-06-04",4.3,4.6,5.125,5.525,5.725,6.1,6.65
"2010-06-07",4.325,4.6,5.125,5.525,5.725,6.1,6.65
"2010-06-08",4.325,4.625,5.1,5.5,5.675,6.1,6.65
"2010-06-09",4.325,4.625,5.1,5.5,5.675,6.1,6.65
"2010-06-10",4.3,4.575,5,5.4,5.6,6.05,6.6
"2010-06-11",4.3,4.575,5,5.4,5.6,6.05,6.6
"2010-06-14",4.3,4.575,5,5.4,5.6,6.05,6.6
"2010-06-15",4.3,4.575,5,5.4,5.6,6.05,6.6
"2010-06-16",4.3,4.575,5,5.4,5.6,6.05,6.6
"2010-06-17",4.3,4.575,5,5.4,5.6,6.05,6.6
"2010-06-18",4.3,4.575,5,5.4,5.6,6.05,6.6
"2010-06-21",4.3,4.55,4.975,5.375,5.425,6.025,6.575
"2010-06-22",4.3,4.55,4.975,5.375,5.425,6.025,6.575
"2010-06-23",4.3,4.55,4.975,5.375,5.425,6.025,6.575
"2010-06-24",4.3,4.55,4.975,5.375,5.425,6.025,6.575
"2010-06-25",4.3,4.55,4.975,5.375,5.425,6.025,6.575
"2010-06-28",4.3,4.55,4.975,5.375,5.425,6.025,6.575
"2010-06-29",4.3,4.55,4.975,5.375,5.425,6.025,6.575
"2010-06-30",4.3,4.55,4.975,5.375,5.425,6.025,6.575
"2010-07-01",4.3,4.55,4.975,5.375,5.425,6.025,6.575
