Date,6M ,9M,1Y,2Y,3Y,4Y,5Y,7Y,10Y
8/27/2009,2.1475,2.2125,2.32,2.71,3.055,3.375,3.71,4.01,4.42
8/26/2009,2.1575,2.2225,2.3,2.74,3.085,3.4,3.735,4.05,4.45
8/25/2009,2.1475,2.2075,2.31,2.705,3.05,3.375,3.705,3.98,4.4
8/24/2009,2.145,2.205,2.325,2.725,3.075,3.405,3.725,4.08,4.425
8/21/2009,2.1425,2.1925,2.305,2.685,3.025,3.355,3.685,3.985,4.38
8/20/2009,2.1675,2.2175,2.325,2.73,3.075,3.395,3.735,4.035,4.425
8/19/2009,2.1375,2.1875,2.34,2.73,3.05,3.39,3.7,4.03,4.375
8/18/2009,2.1575,2.2175,2.34,2.74,3.075,3.41,3.74,4.03,4.43
8/17/2009,2.1475,2.2075,2.34,2.735,3.055,3.405,3.715,4.02,4.4
8/14/2009,2.1625,2.2275,2.375,2.795,3.125,3.465,3.79,4.1,4.5
8/13/2009,2.1725,2.2425,2.35,2.78,3.13,3.48,3.8175,4.13,4.53
8/12/2009,2.1375,2.2025,2.325,2.73,3.075,3.4275,3.755,4.0575,4.4725
8/11/2009,2.16,2.23,2.35,2.79,3.11,3.45,3.83,4.13,4.55
8/10/2009,2.1825,2.2525,2.365,2.81,3.175,3.5575,3.88,4.1875,4.5875
8/7/2009,2.1625,2.2275,2.33,2.765,3.1075,3.48,3.795,4.12,4.5175
8/6/2009,2.2075,2.2775,2.3625,2.81,3.1475,3.4925,3.81,4.13,4.55
8/5/2009,2.18,2.22,2.3,2.7,3.02,3.34,3.7,4,4.465
8/4/2009,2.16,2.185,2.25,2.66,3.025,3.325,3.61,3.95,4.38
8/3/2009,2.1375,2.1625,2.23,2.62,2.975,3.275,3.595,3.95,4.35
7/31/2009,2.145,2.1775,2.23,2.62,3.01,3.33,3.63,4.02,4.47
7/30/2009,2.16,2.195,2.24,2.62,3,3.345,3.65,4.03,4.47
7/29/2009,2.1375,2.1725,2.225,2.59,2.965,3.325,3.625,4,4.45
7/28/2009,2.145,2.18,2.215,2.595,2.97,3.3025,3.605,3.99,4.435
7/27/2009,2.1375,2.1725,2.22,2.575,2.96,3.305,3.61,4.005,4.425
7/24/2009,2.14,2.175,2.23,2.5825,2.965,3.305,3.63,4.02,4.45
7/23/2009,2.1475,2.1775,2.225,2.58,2.97,3.315,3.63,4.0225,4.4525
7/22/2009,2.145,2.17,2.22,2.57,2.955,3.295,3.615,4.005,4.435
7/21/2009,2.1525,2.1825,2.225,2.595,2.97,3.325,3.675,4.07,4.53
7/20/2009,2.1375,2.1775,2.225,2.565,2.925,3.285,3.66,4.05,4.5
7/17/2009,2.145,2.18,2.225,2.55,2.8925,3.275,3.585,3.98,4.405
7/16/2009,2.1425,2.1775,2.22,2.55,2.93,3.26,3.65,4.05,4.5
7/15/2009,2.1475,2.1825,2.23,2.54,2.905,3.265,3.63,4.02,4.48
7/14/2009,2.155,2.1875,2.195,2.525,2.875,3.23,3.585,3.95,4.42
7/13/2009,2.135,2.165,2.195,2.49,2.815,3.185,3.525,3.93,4.4
7/10/2009,2.125,2.155,2.2,2.48,2.83,3.18,3.55,3.9,4.39
7/9/2009,2.1525,2.1775,2.2,2.47,2.83,3.28,3.59,4,4.43
7/8/2009,2.1575,2.1875,2.225,2.55,2.925,3.275,3.64,4.085,4.5475
7/7/2009,2.1325,2.1825,2.255,2.635,3.025,3.385,3.76,4.15,4.65
7/6/2009,2.1375,2.1875,2.255,2.645,3.03,3.35,3.76,4.15,4.65
7/3/2009,2.1275,2.1775,2.255,2.63,3.005,3.36,3.745,4.15,4.625
7/2/2009,2.1425,2.1925,2.27,2.65,3.045,3.435,3.815,4.225,4.685
7/1/2009,2.1275,2.1775,2.255,2.645,3.025,3.41,3.775,4.185,4.67
6/30/2009,2.1325,2.1925,2.265,2.645,3.045,3.415,3.77,4.18,4.64
6/29/2009,2.1325,2.1875,2.245,2.62,3.01,3.38,3.74,4.13,4.61
6/26/2009,2.1525,2.2075,2.255,2.61,3.035,3.405,3.75,4.15,4.65
6/25/2009,2.1375,2.2075,2.25,2.645,3.025,3.4,3.765,4.13,4.61
6/24/2009,2.1425,2.1875,2.245,2.595,2.9775,3.355,3.725,4.08,4.54
6/23/2009,2.14,2.185,2.255,2.605,2.97,3.375,3.74,4.1,4.55
6/22/2009,2.11,2.17,2.24,2.6,2.98,3.35,3.74,4.06,4.505
6/19/2009,2.1275,2.1975,2.28,2.65,3.055,3.42,3.77,4.13,4.575
6/18/2009,2.1375,2.1925,2.275,2.63,3.025,3.405,3.745,4.1,4.52
6/17/2009,2.125,2.19,2.27,2.68,3.06,3.425,3.785,4.13,4.55
6/16/2009,2.1175,2.1875,2.27,2.71,3.095,3.445,3.815,4.15,4.6
6/15/2009,2.1175,2.1875,2.27,2.695,3.055,3.43,3.8025,4.1425,4.5725
6/12/2009,2.1275,2.2075,2.295,2.755,3.13,3.515,3.875,4.215,4.635
6/11/2009,2.1575,2.2375,2.34,2.795,3.175,3.515,3.935,4.25,4.65
6/10/2009,2.125,2.195,2.32,2.7,3.115,3.445,3.8,4.075,4.55
6/9/2009,2.1275,2.2025,2.255,2.65,3.045,3.355,3.745,4.175,4.525
6/8/2009,2.1325,2.1825,2.24,2.605,2.975,3.335,3.725,4.08,4.52
6/5/2009,2.115,2.145,2.165,2.495,2.895,3.29,3.68,4.06,4.49
6/4/2009,2.1075,2.1375,2.155,2.495,2.885,3.2875,3.67,4.0675,4.5025
6/3/2009,2.11,2.14,2.165,2.5,2.895,3.2925,3.675,4.0775,4.53
6/2/2009,2.13,2.145,2.175,2.5,2.895,3.3,3.695,4.12,4.55
6/1/2009,2.145,2.155,2.175,2.475,2.865,3.28,3.645,4.08,4.5
5/29/2009,2.085,2.125,2.155,2.445,2.825,3.165,3.555,4,4.4
5/28/2009,2.0825,2.1225,2.15,2.445,2.82,3.205,3.575,4.005,4.45
5/27/2009,2.0925,2.1325,2.17,2.46,2.835,3.215,3.595,4.015,4.4425
