"","date","indicator","X91D.deposit","X9M","X1Y","X18M","X2Y","X3Y","X4Y","X5Y","X6Y","X7Y","X8Y","X9Y","X10Y","X12Y","X15Y","X20Y"
"1594",2012-07-27,0,3.2,2.9575,2.8725,2.815,2.775,2.775,2.79,2.81,2.8425,2.87,2.9,2.9275,2.9525,2.985,2.9975,3.055
"1595",2012-07-30,0,3.2,2.975,2.89,2.8275,2.7825,2.7825,2.795,2.81,2.8425,2.87,2.9,2.9275,2.9525,2.985,2.9975,3.055
"1596",2012-07-31,0,3.2,2.9775,2.8875,2.825,2.78,2.7775,2.79,2.805,2.8375,2.865,2.895,2.9225,2.9475,2.98,2.9875,3.045
"1597",2012-08-01,0,3.2,2.9525,2.85,2.7875,2.74,2.74,2.7525,2.77,2.8025,2.83,2.86,2.8875,2.9125,2.945,2.9525,3.01
"1598",2012-08-02,0,3.2,2.9225,2.8175,2.745,2.685,2.685,2.6975,2.715,2.7475,2.775,2.805,2.8325,2.86,2.8925,2.9,2.9575
"1599",2012-08-03,0,3.2,2.9,2.795,2.7213,2.6625,2.665,2.68,2.695,2.7275,2.755,2.785,2.8125,2.84,2.8725,2.88,2.9375
"1600",2012-08-06,0,3.2,2.9175,2.8125,2.7363,2.675,2.6775,2.695,2.71,2.7425,2.77,2.8,2.8275,2.855,2.8875,2.895,2.9525
"1601",2012-08-07,0,3.2,2.92,2.815,2.7425,2.68,2.6825,2.7,2.715,2.75,2.78,2.81,2.8375,2.865,2.8925,2.895,2.9525
"1602",2012-08-08,0,3.2,2.9275,2.825,2.7475,2.695,2.695,2.7125,2.7325,2.7675,2.8025,2.8325,2.86,2.89,2.9225,2.9225,2.98
"1603",2012-08-09,0,3.2,2.9713,2.8825,2.8125,2.7625,2.7625,2.7775,2.7925,2.825,2.86,2.8875,2.915,2.945,2.9775,2.9775,3.035
"1604",2012-08-10,0,3.2,2.95,2.85,2.775,2.7225,2.7225,2.7325,2.745,2.7775,2.805,2.835,2.8625,2.895,2.9275,2.925,2.9825
"1605",2012-08-13,0,3.2,2.9725,2.8725,2.7975,2.745,2.7475,2.7575,2.7675,2.8,2.8275,2.855,2.8825,2.9125,2.945,2.9425,3
"1606",2012-08-14,0,3.2,2.98,2.9025,2.8325,2.7825,2.785,2.795,2.81,2.8425,2.8675,2.895,2.9225,2.9525,2.985,2.9825,3.04
"1607",2012-08-15,0,3.2,2.98,2.9025,2.8325,2.7825,2.785,2.795,2.81,2.8425,2.8675,2.895,2.9225,2.9525,2.985,2.9825,3.04
"1608",2012-08-16,0,3.21,3.0275,2.9625,2.9075,2.8775,2.885,2.8975,2.915,2.95,2.9775,3.0075,3.035,3.0675,3.1,3.0975,3.155
"1609",2012-08-17,0,3.21,3.015,2.95,2.8925,2.86,2.865,2.88,2.895,2.93,2.9575,2.9875,3.015,3.045,3.0775,3.075,3.135
"1610",2012-08-20,0,3.21,3.025,2.9675,2.915,2.8875,2.89,2.905,2.9225,2.955,2.9875,3.0175,3.045,3.075,3.1075,3.105,3.165
"1611",2012-08-21,0,3.2,2.9925,2.93,2.8725,2.84,2.84,2.8575,2.8725,2.9025,2.935,2.9675,2.995,3.0225,3.055,3.0525,3.1125
"1612",2012-08-22,0,3.19,3,2.94,2.8825,2.85,2.8525,2.87,2.8875,2.9175,2.95,2.9825,3.01,3.0375,3.07,3.0675,3.1275
"1613",2012-08-23,0,3.19,2.975,2.915,2.855,2.82,2.82,2.8375,2.855,2.885,2.9175,2.95,2.9775,3.005,3.0375,3.035,3.095
"1614",2012-08-24,0,3.19,2.9525,2.89,2.8275,2.7875,2.785,2.8,2.815,2.845,2.8775,2.91,2.9375,2.965,3.0025,2.995,3.055
"1615",2012-08-27,0,3.19,2.95,2.89,2.825,2.7825,2.78,2.7925,2.805,2.835,2.865,2.9,2.9275,2.955,2.9925,2.985,3.045
"1616",2012-08-28,0,3.18,2.95,2.8875,2.8225,2.7775,2.7725,2.785,2.7975,2.8275,2.8575,2.89,2.9175,2.945,2.9825,2.975,3.035
"1617",2012-08-29,0,3.18,2.945,2.8775,2.8113,2.765,2.7575,2.7675,2.78,2.81,2.84,2.87,2.8975,2.925,2.965,2.9575,3.035
"1618",2012-08-30,0,3.17,2.95,2.87,2.805,2.7575,2.75,2.7625,2.775,2.805,2.8375,2.87,2.8975,2.9275,2.9625,2.9575,3.0575
"1619",2012-08-31,0,3.16,2.9475,2.8575,2.7888,2.745,2.735,2.7475,2.7625,2.7925,2.825,2.8625,2.89,2.92,2.96,2.955,3.05
"1620",2012-09-03,0,3.16,2.9175,2.82,2.7525,2.705,2.6925,2.705,2.72,2.75,2.7825,2.82,2.8475,2.8775,2.9175,2.9125,3.0075
"1621",2012-09-04,0,3.16,2.92,2.825,2.7575,2.71,2.695,2.7075,2.7225,2.755,2.7875,2.8225,2.85,2.88,2.92,2.915,3.01
"1622",2012-09-05,0,3.16,2.905,2.795,2.7175,2.6675,2.6475,2.66,2.6775,2.71,2.7425,2.7775,2.805,2.835,2.875,2.87,2.97
"1623",2012-09-06,0,3.16,2.915,2.81,2.73,2.6825,2.6625,2.675,2.6925,2.725,2.7575,2.7925,2.82,2.85,2.89,2.885,2.985
"1624",2012-09-07,0,3.16,2.955,2.8725,2.7975,2.765,2.745,2.76,2.78,2.8125,2.845,2.88,2.9075,2.9375,2.9775,2.9725,3.0725
"1625",2012-09-10,0,3.15,2.9363,2.855,2.7875,2.7525,2.735,2.75,2.7675,2.8,2.8325,2.8675,2.895,2.925,2.965,2.96,3.06
"1626",2012-09-11,0,3.15,2.915,2.835,2.7675,2.735,2.7175,2.735,2.75,2.7825,2.815,2.85,2.88,2.9125,2.9525,2.9475,3.0475
"1627",2012-09-12,0,3.15,2.93,2.8525,2.795,2.7725,2.7575,2.7725,2.79,2.825,2.86,2.8925,2.9225,2.955,2.995,2.9875,3.0875
"1628",2012-09-13,0,3.15,2.9725,2.9,2.85,2.8325,2.8275,2.845,2.86,2.895,2.93,2.965,2.995,3.0275,3.0675,3.06,3.16
"1629",2012-09-14,0,3.15,2.9825,2.915,2.865,2.845,2.835,2.85,2.8675,2.9025,2.9375,2.9725,3.0025,3.035,3.075,3.07,3.17
"1630",2012-09-17,0,3.15,3.005,2.955,2.915,2.89,2.885,2.9,2.9175,2.9525,2.9875,3.0225,3.0525,3.085,3.1275,3.12,3.22
"1631",2012-09-18,0,3.14,2.97,2.9175,2.8725,2.8475,2.845,2.86,2.8775,2.9125,2.9475,2.9825,3.0125,3.0475,3.0875,3.0825,3.1825
"1632",2012-09-19,0,3.13,2.985,2.9325,2.8875,2.8625,2.86,2.875,2.895,2.93,2.965,3,3.03,3.065,3.1025,3.0975,3.1975
"1633",2012-09-20,0,3.12,2.95,2.9325,2.82,2.8625,2.86,2.875,2.81,2.93,2.965,3,3.03,3.065,3.1,3.098,3.1975
"1634",2012-09-21,0,3.12,2.955,2.9025,2.84,2.805,2.8,2.815,2.835,2.8675,2.9025,2.9425,2.9725,3.005,3.045,3.04,3.14
"1635",2012-09-24,0,3.12,2.94,2.8825,2.815,2.775,2.77,2.785,2.8,2.84,2.8775,2.915,2.945,2.975,3.015,3.01,3.11
"1636",2012-09-25,0,3.11,2.93,2.875,2.8075,2.7675,2.76,2.775,2.7875,2.8275,2.865,2.9025,2.9325,2.9625,3.0025,2.9975,3.0975
"1637",2012-09-26,0,3.1,2.935,2.88,2.8163,2.7725,2.76,2.7725,2.79,2.8275,2.8625,2.9025,2.9325,2.9625,2.9975,2.995,3.095
"1638",2012-09-27,0,3.1,2.935,2.88,2.8275,2.79,2.7775,2.79,2.8125,2.845,2.88,2.92,2.95,2.98,3.015,3.0125,3.1125
"1639",2012-09-28,0,3.09,2.915,2.8625,2.8,2.7625,2.7525,2.765,2.785,2.82,2.855,2.895,2.925,2.955,2.9925,2.99,3.0875
"1640",2012-10-01,0,3.09,2.915,2.8625,2.8,2.7625,2.7525,2.765,2.785,2.82,2.855,2.895,2.925,2.955,2.9925,2.99,3.0875
"1641",2012-10-02,0,3.09,2.8825,2.825,2.765,2.7275,2.7175,2.73,2.75,2.785,2.82,2.86,2.89,2.92,2.9575,2.955,3.0525
"1642",2012-10-03,0,3.09,2.8825,2.825,2.765,2.7275,2.7175,2.73,2.75,2.785,2.82,2.86,2.89,2.92,2.9575,2.955,3.0525
"1643",2012-10-04,0,3.09,2.8663,2.8,2.7363,2.6975,2.6875,2.6975,2.72,2.7525,2.7875,2.8275,2.8575,2.8875,2.925,2.9225,3.02
"1644",2012-10-05,0,3.09,2.875,2.8075,2.7425,2.7075,2.7,2.71,2.73,2.765,2.8,2.8425,2.8725,2.905,2.9425,2.94,3.0375
"1645",2012-10-08,0,3.08,2.8875,2.81,2.75,2.7175,2.705,2.7175,2.7375,2.775,2.81,2.8475,2.8775,2.905,2.9425,2.94,3.0375
"1646",2012-10-09,0,3.08,2.88,2.8025,2.7475,2.715,2.7025,2.7125,2.7325,2.77,2.8075,2.8425,2.8725,2.9,2.9375,2.9325,3.03
"1647",2012-10-10,0,3.08,2.84,2.76,2.705,2.6725,2.6575,2.6675,2.685,2.7225,2.76,2.795,2.825,2.8525,2.89,2.885,2.9825
"1648",2012-10-11,0,2.9,2.8325,2.7725,2.7225,2.6975,2.69,2.7,2.7225,2.76,2.7975,2.835,2.865,2.8925,2.93,2.925,3.0225
"1649",2012-10-12,0,2.87,2.81,2.7775,2.7325,2.71,2.7025,2.715,2.7375,2.7775,2.8175,2.855,2.885,2.9125,2.95,2.945,3.0425
"1650",2012-10-15,0,2.87,2.8025,2.77,2.725,2.7,2.695,2.705,2.7375,2.7675,2.8075,2.8475,2.875,2.9025,2.94,2.935,3.0375
"1651",2012-10-16,0,2.87,2.8375,2.81,2.7638,2.75,2.745,2.7525,2.77,2.8075,2.8475,2.885,2.915,2.94,2.97,2.9725,3.075
"1652",2012-10-17,0,2.87,2.8325,2.815,2.7813,2.77,2.77,2.78,2.8075,2.8425,2.8825,2.915,2.945,2.975,3.005,3.0075,3.11
"1653",2012-10-18,0,2.87,2.8425,2.8325,2.805,2.795,2.7975,2.81,2.835,2.8725,2.91,2.945,2.9775,3.01,3.04,3.0425,3.145
"1654",2012-10-19,0,2.87,2.82,2.8075,2.7838,2.7725,2.7725,2.7875,2.815,2.8525,2.8925,2.9275,2.9625,2.9975,3.0275,3.03,3.1325
"1655",2012-10-22,0,2.87,2.825,2.815,2.795,2.7925,2.795,2.8125,2.8375,2.88,2.9225,2.955,2.99,3.025,3.0575,3.0575,3.16
"1656",2012-10-23,0,2.86,2.8025,2.79,2.77,2.7675,2.7725,2.7975,2.83,2.8725,2.915,2.95,2.985,3.02,3.0525,3.0525,3.16
"1657",2012-10-24,0,2.86,2.7925,2.775,2.755,2.75,2.755,2.78,2.8125,2.8525,2.895,2.93,2.9625,2.9975,3.03,3.03,3.1425
"1658",2012-10-25,0,2.85,2.7888,2.765,2.745,2.74,2.7425,2.7675,2.8,2.8375,2.875,2.91,2.9425,2.975,3.0075,3.0025,3.1225
"1659",2012-10-26,0,2.85,2.8225,2.74,2.71,2.7,2.7025,2.7275,2.7625,2.8025,2.8425,2.8775,2.9125,2.945,2.975,2.9725,3.0925
"1660",2012-10-29,0,2.85,2.7675,2.74,2.715,2.7025,2.7075,2.73,2.7625,2.8,2.84,2.875,2.91,2.9475,2.9775,2.975,3.1
"1661",2012-10-30,0,2.85,2.7663,2.7375,2.7125,2.7,2.705,2.73,2.7575,2.7975,2.8375,2.87,2.9025,2.9375,2.965,2.9575,3.09
"1662",2012-10-31,0,2.85,2.7775,2.7425,2.7125,2.705,2.71,2.7325,2.7623,2.8025,2.845,2.8775,2.9125,2.9425,2.97,2.9625,3.1025
"1663",2012-11-01,0,2.85,2.78,2.745,2.715,2.705,2.7125,2.73,2.7625,2.8,2.8425,2.875,2.91,2.94,2.9675,2.96,3.105
"1664",2012-11-02,0,2.85,2.7925,2.7575,2.7325,2.72,2.7275,2.75,2.7825,2.8225,2.8625,2.8975,2.935,2.9675,2.995,2.9825,3.13
"1665",2012-11-05,0,2.85,2.795,2.765,2.735,2.73,2.7375,2.7625,2.795,2.8375,2.8775,2.915,2.955,2.99,3.015,3.0025,3.155
"1666",2012-11-06,0,2.85,2.7813,2.75,2.7225,2.7125,2.7175,2.7425,2.7775,2.8175,2.8575,2.895,2.9325,2.9675,2.9925,2.98,3.1325
"1667",2012-11-07,0,2.85,2.7775,2.7475,2.72,2.71,2.715,2.7375,2.77,2.815,2.855,2.8925,2.93,2.965,2.985,2.9675,3.12
"1668",2012-11-08,0,2.85,2.77,2.735,2.71,2.695,2.7025,2.7225,2.7525,2.795,2.8375,2.8725,2.91,2.945,2.965,2.9475,3.1
"1669",2012-11-09,0,2.85,2.785,2.7575,2.7275,2.715,2.7225,2.745,2.775,2.8175,2.86,2.895,2.9325,2.9675,2.9875,2.9725,3.125
"1670",2012-11-12,0,2.85,2.785,2.76,2.7275,2.715,2.7225,2.745,2.7775,2.815,2.8575,2.8925,2.93,2.965,2.985,2.975,3.1275
"1671",2012-11-13,0,2.85,2.775,2.7475,2.7175,2.6975,2.705,2.725,2.755,2.7975,2.835,2.87,2.9075,2.9425,2.9675,2.9575,3.11
"1672",2012-11-14,0,2.85,2.7925,2.765,2.73,2.7125,2.72,2.74,2.7675,2.8075,2.8425,2.875,2.91,2.9425,2.9675,2.9575,3.11
"1673",2012-11-15,0,2.85,2.7913,2.765,2.7288,2.71,2.715,2.735,2.7675,2.8,2.8375,2.87,2.9025,2.9325,2.96,2.9525,3.105
"1674",2012-11-16,0,2.85,2.7925,2.77,2.7338,2.7125,2.7175,2.735,2.7625,2.8,2.84,2.87,2.9,2.9275,2.955,2.9475,3.1
"1675",2012-11-19,0,2.85,2.7963,2.7725,2.745,2.7275,2.7325,2.75,2.78,2.8175,2.855,2.885,2.915,2.9425,2.97,2.9625,3.115
"1676",2012-11-20,0,2.85,2.7975,2.775,2.75,2.735,2.74,2.7575,2.786,2.825,2.8625,2.8925,2.925,2.955,2.9825,2.975,3.1275
"1677",2012-11-21,0,2.85,2.7963,2.7725,2.7475,2.73,2.735,2.7525,2.785,2.82,2.8575,2.8875,2.92,2.9475,2.975,2.9675,3.12
"1678",2012-11-22,0,2.85,2.8025,2.7875,2.765,2.755,2.7575,2.775,2.8075,2.845,2.8825,2.915,2.9475,2.98,3.0075,3,3.1525
"1679",2012-11-23,0,2.85,2.8113,2.7975,2.78,2.775,2.78,2.8,2.835,2.8725,2.91,2.94,2.9725,3.005,3.0325,3.025,3.1775
"1680",2012-11-26,0,2.85,2.805,2.785,2.77,2.765,2.77,2.79,2.825,2.8625,2.9,2.93,2.9625,2.995,3.02,3.0125,3.165
"1681",2012-11-27,0,2.85,2.815,2.8,2.7925,2.7875,2.795,2.8175,2.8475,2.8925,2.9325,2.965,2.9975,3.03,3.055,3.0475,3.2
"1682",2012-11-28,0,2.85,2.8,2.7875,2.7775,2.77,2.7775,2.8025,2.8325,2.87,2.91,2.9425,2.975,3.01,3.035,3.0275,3.18
"1683",2012-11-29,0,2.85,2.8,2.785,2.7775,2.77,2.7775,2.8025,2.8325,2.87,2.91,2.9425,2.975,3.01,3.0325,3.025,3.1775
"1684",2012-11-30,0,2.85,2.8025,2.7925,2.785,2.78,2.7875,2.8125,2.845,2.8875,2.93,2.9625,2.995,3.0325,3.055,3.0475,3.2
"1685",2012-12-03,0,2.85,2.805,2.795,2.7875,2.7825,2.79,2.815,2.8475,2.89,2.9325,2.9675,3.0025,3.04,3.0625,3.055,3.2075
"1686",2012-12-04,0,2.85,2.7975,2.7875,2.7825,2.78,2.79,2.8175,2.8525,2.895,2.94,2.975,3.0125,3.0475,3.0725,3.0675,3.22
"1687",2012-12-05,0,2.85,2.8025,2.7925,2.795,2.7975,2.8075,2.84,2.8775,2.9225,2.9675,3.0025,3.04,3.0725,3.0975,3.1025,3.2475
"1688",2012-12-06,0,2.85,2.7963,2.7825,2.7825,2.7825,2.795,2.825,2.8625,2.9075,2.95,2.985,3.02,3.055,3.08,3.085,3.23
"1689",2012-12-07,0,2.87,2.775,2.76,2.76,2.76,2.7725,2.8,2.835,2.8775,2.92,2.955,2.99,3.0225,3.0475,3.0525,3.1975
"1690",2012-12-10,0,2.88,2.81,2.795,2.7925,2.7925,2.805,2.8325,2.8675,2.915,2.955,2.9975,3.03,3.0625,3.0875,3.0925,3.2375
"1691",2012-12-11,0,2.88,2.8038,2.79,2.79,2.79,2.805,2.8325,2.87,2.9175,2.9575,3.005,3.0375,3.07,3.095,3.1,3.2425
"1692",2012-12-12,0,2.89,2.7925,2.7775,2.7775,2.7775,2.7925,2.82,2.8575,2.9025,2.945,2.9925,3.0275,3.06,3.085,3.09,3.2325
"1693",2012-12-13,0,2.89,2.815,2.805,2.805,2.8075,2.825,2.8575,2.8975,2.945,2.9875,3.035,3.07,3.105,3.13,3.135,3.2775
"1694",2012-12-14,0,2.89,2.825,2.82,2.82,2.82,2.84,2.8725,2.915,2.9625,3.005,3.0525,3.0875,3.1225,3.1475,3.1525,3.295
"1695",2012-12-17,0,2.89,2.82,2.8125,2.8163,2.8175,2.84,2.8725,2.915,2.96,3.005,3.05,3.0875,3.1225,3.155,3.165,3.3075
"1696",2012-12-18,0,2.89,2.825,2.8175,2.8225,2.8275,2.8525,2.895,2.9425,2.9875,3.0325,3.0775,3.115,3.1525,3.185,3.195,3.3375
"1697",2012-12-19,0,2.89,2.825,2.8175,2.8225,2.8275,2.8525,2.895,2.9425,2.9875,3.0325,3.0775,3.115,3.1525,3.185,3.195,3.3375
"1698",2012-12-20,0,2.89,2.8175,2.8075,2.81,2.8125,2.8375,2.88,2.9225,2.965,3.0125,3.06,3.0975,3.135,3.1675,3.1775,3.32
"1699",2012-12-21,0,2.89,2.805,2.7975,2.795,2.795,2.82,2.86,2.9,2.945,2.9925,3.04,3.0775,3.115,3.15,3.165,3.3075
"1700",2012-12-24,0,2.89,2.815,2.8075,2.8075,2.81,2.835,2.875,2.92,2.965,3.0125,3.0625,3.1,3.14,3.1775,3.1925,3.335
"1701",2012-12-25,0,2.89,2.815,2.8075,2.8075,2.81,2.835,2.875,2.915,2.965,3.0125,3.0625,3.1,3.14,3.1775,3.1925,3.335
"1702",2012-12-26,0,2.89,2.8275,2.82,2.825,2.8275,2.8525,2.9,2.945,2.9925,3.0375,3.0875,3.1275,3.165,3.2025,3.2175,3.36
"1703",2012-12-27,0,2.89,2.82,2.8125,2.8125,2.815,2.8425,2.885,2.9275,2.975,3.0225,3.0725,3.11,3.15,3.1875,3.2025,3.345
"1704",2012-12-28,0,2.89,2.8,2.7825,2.785,2.7875,2.8125,2.8475,2.9,2.9425,2.9875,3.035,3.0725,3.1125,3.15,3.165,3.3075
"1705",2012-12-31,0,2.89,2.8,2.7825,2.785,2.7875,2.8125,2.8475,2.895,2.9425,2.9875,3.035,3.0725,3.1125,3.15,3.165,3.3075
"1706",2013-01-01,0,2.89,2.8,2.7825,2.785,2.7875,2.8125,2.8475,2.895,2.9425,2.9875,3.035,3.0725,3.1125,3.15,3.165,3.3075
"1707",2013-01-02,0,2.89,2.795,2.78,2.7825,2.7925,2.825,2.8675,2.915,2.9625,3.01,3.06,3.0975,3.1375,3.175,3.19,3.3325
"1708",2013-01-03,0,2.88,2.7575,2.7375,2.7375,2.7425,2.775,2.815,2.85,2.9025,2.95,3,3.0375,3.0775,3.115,3.13,3.2725
"1709",2013-01-04,0,2.88,2.7675,2.745,2.745,2.75,2.79,2.83,2.875,2.92,2.9725,3.0175,3.06,3.1,3.1425,3.155,3.2975
"1710",2013-01-07,0,2.87,2.77,2.75,2.75,2.7525,2.795,2.8425,2.8825,2.93,2.9825,3.0275,3.07,3.105,3.145,3.16,3.3025
"1711",2013-01-08,0,2.87,2.7675,2.7475,2.735,2.73,2.7625,2.7975,2.835,2.88,2.93,2.9725,3.0075,3.0425,3.08,3.0925,3.235
"1712",2013-01-09,0,2.87,2.765,2.7475,2.7375,2.73,2.76,2.7975,2.84,2.88,2.93,2.9725,3.0025,3.0325,3.07,3.0825,3.225
"1713",2013-01-10,0,2.87,2.73,2.7125,2.6975,2.69,2.7175,2.755,2.8,2.8425,2.89,2.9325,2.9625,2.995,3.025,3.0325,3.175
"1714",2013-01-11,0,2.85,2.7675,2.755,2.745,2.735,2.7675,2.8075,2.845,2.8925,2.9375,2.98,3.01,3.0425,3.0725,3.08,3.2225
"1715",2013-01-14,0,2.85,2.76,2.7475,2.7375,2.7275,2.76,2.7975,2.835,2.88,2.925,2.97,3,3.0325,3.0625,3.07,3.2125
"1716",2013-01-15,0,2.85,2.755,2.74,2.725,2.72,2.745,2.7775,2.81,2.8525,2.8975,2.94,2.97,3.0025,3.0275,3.0325,3.175
"1717",2013-01-16,0,2.85,2.755,2.735,2.7225,2.7125,2.735,2.76,2.7875,2.83,2.875,2.9225,2.95,2.9775,3.0025,3.0075,3.15
"1718",2013-01-17,0,2.85,2.7525,2.7325,2.72,2.7075,2.7275,2.7475,2.775,2.815,2.8575,2.9025,2.9275,2.955,2.985,2.9925,3.135
"1719",2013-01-18,0,2.85,2.7625,2.745,2.7325,2.7275,2.75,2.7775,2.8075,2.85,2.8925,2.94,2.965,2.9925,3.0225,3.03,3.1725
"1720",2013-01-21,0,2.85,2.7625,2.745,2.735,2.73,2.75,2.775,2.81,2.85,2.895,2.9425,2.9675,2.995,3.025,3.0325,3.175
"1721",2013-01-22,0,2.85,2.7625,2.7425,2.73,2.725,2.7475,2.775,2.805,2.845,2.8875,2.9375,2.9625,2.99,3.0125,3.0075,3.15
"1722",2013-01-23,0,2.85,2.76,2.74,2.7313,2.7225,2.745,2.7675,2.795,2.835,2.8775,2.91,2.9425,2.9775,3.01,3.005,3.1475
"1723",2013-01-24,0,2.84,2.755,2.73,2.72,2.7125,2.735,2.76,2.79,2.83,2.8725,2.9025,2.9375,2.9725,3.0125,3.0075,3.15
"1724",2013-01-25,0,2.84,2.7503,2.73,2.7175,2.7125,2.735,2.76,2.7925,2.835,2.8775,2.915,2.945,2.9775,3.0175,3.0125,3.155
"1725",2013-01-28,0,2.84,2.7575,2.7425,2.7325,2.73,2.755,2.7875,2.8225,2.8675,2.915,2.955,2.9875,3.0225,3.065,3.06,3.2025
"1726",2013-01-29,0,2.84,2.755,2.745,2.7425,2.7425,2.77,2.8025,2.8375,2.885,2.935,2.9725,3.0075,3.0475,3.09,3.085,3.2275
"1727",2013-01-30,0,2.84,2.7713,2.7725,2.7675,2.765,2.7925,2.8275,2.865,2.9175,2.9613,3,3.0375,3.0775,3.11,3.11,3.2525
"1728",2013-01-31,0,2.84,2.7725,2.77,2.7675,2.765,2.7925,2.8225,2.8623,2.91,2.9575,3.005,3.0375,3.0725,3.1075,3.1125,3.255
"1729",2013-02-01,0,2.84,2.775,2.7725,2.77,2.77,2.8,2.83,2.865,2.915,2.9625,3.0025,3.0375,3.0775,3.1125,3.1175,3.26
"1730",2013-02-04,0,2.84,2.7725,2.7675,2.765,2.7675,2.8,2.8375,2.878,2.9275,2.975,3.015,3.05,3.09,3.125,3.13,3.2725
"1731",2013-02-05,0,2.84,2.765,2.7575,2.755,2.755,2.7825,2.815,2.8625,2.9075,2.955,2.995,3.03,3.07,3.105,3.11,3.2525
"1732",2013-02-06,0,2.84,2.7525,2.74,2.7375,2.735,2.76,2.7925,2.835,2.88,2.93,2.9725,3.01,3.0475,3.0875,3.0925,3.235
"1733",2013-02-07,0,2.84,2.755,2.74,2.7375,2.7375,2.765,2.795,2.8325,2.8825,2.9325,2.9725,3.01,3.0475,3.0825,3.09,3.2325
"1734",2013-02-08,0,2.84,2.7525,2.7375,2.7338,2.73,2.7575,2.7925,2.835,2.885,2.935,2.975,3.0125,3.05,3.085,3.0925,3.235
"1735",2013-02-11,0,2.84,2.7525,2.7375,2.7325,2.73,2.7575,2.7925,2.835,2.885,2.935,2.975,3.0125,3.05,3.085,3.0925,3.235
"1736",2013-02-12,0,2.84,2.7375,2.72,2.715,2.7125,2.74,2.7825,2.8225,2.8725,2.925,2.965,3.0025,3.04,3.0725,3.085,3.2275
"1737",2013-02-13,0,2.84,2.7413,2.72,2.7225,2.725,2.755,2.795,2.8425,2.8925,2.945,2.985,3.0225,3.065,3.0975,3.11,3.2525
"1738",2013-02-14,0,2.83,2.7425,2.72,2.7275,2.735,2.77,2.8125,2.8575,2.9125,2.965,3.0075,3.0475,3.0925,3.1275,3.14,3.2825
"1739",2013-02-15,0,2.83,2.7375,2.715,2.72,2.725,2.76,2.8025,2.8475,2.9025,2.955,2.9975,3.0375,3.08,3.115,3.1275,3.27
"1740",2013-02-18,0,2.83,2.7263,2.705,2.71,2.7125,2.75,2.7925,2.8325,2.89,2.9425,2.985,3.025,3.065,3.1,3.11,3.2525
"1741",2013-02-19,0,2.83,2.7138,2.69,2.6875,2.6875,2.72,2.7575,2.8,2.85,2.905,2.9475,2.9875,3.0275,3.0625,3.0725,3.215
"1742",2013-02-20,0,2.83,2.7275,2.7075,2.7075,2.7075,2.7425,2.7825,2.825,2.8775,2.93,2.975,3.015,3.055,3.0925,3.1025,3.2425
"1743",2013-02-21,0,2.83,2.7175,2.6975,2.6975,2.695,2.7275,2.765,2.805,2.86,2.915,2.96,3,3.0425,3.07,3.09,3.225
"1744",2013-02-22,0,2.83,2.72,2.6975,2.6975,2.6975,2.73,2.7675,2.8125,2.865,2.9175,2.965,3.005,3.045,3.0725,3.0925,3.2275
"1745",2013-02-25,0,2.83,2.72,2.6975,2.6975,2.6975,2.73,2.7675,2.81,2.865,2.9175,2.9625,3.005,3.045,3.0725,3.0925,3.2275
"1746",2013-02-26,0,2.82,2.71,2.6875,2.6825,2.6775,2.7,2.73,2.768,2.8175,2.8675,2.9125,2.955,2.9925,3.02,3.04,3.175
"1747",2013-02-27,0,2.82,2.7,2.675,2.6663,2.6575,2.675,2.7075,2.74,2.7875,2.8375,2.8825,2.92,2.955,2.9825,3.0025,3.135
"1748",2013-02-28,0,2.82,2.7125,2.6875,2.68,2.6725,2.69,2.7225,2.7598,2.81,2.8575,2.9025,2.9425,2.98,3.005,3.02,3.135
"1749",2013-03-01,0,2.82,2.7125,2.6875,2.68,2.6725,2.69,2.7225,2.7625,2.81,2.8575,2.9025,2.9425,2.98,3.005,3.02,3.135
"1750",2013-03-04,0,2.82,2.7075,2.68,2.67,2.66,2.675,2.7075,2.745,2.7925,2.845,2.89,2.93,2.97,2.9975,3.015,3.13
"1751",2013-03-05,0,2.82,2.7013,2.675,2.6625,2.6525,2.6625,2.695,2.7375,2.785,2.835,2.88,2.92,2.96,2.9875,3.005,3.12
"1752",2013-03-06,0,2.82,2.7175,2.6925,2.68,2.67,2.685,2.72,2.765,2.8125,2.8625,2.905,2.945,2.985,3.0125,3.03,3.145
"1753",2013-03-07,0,2.82,2.7225,2.705,2.6975,2.69,2.71,2.7475,2.7925,2.8425,2.895,2.9375,2.98,3.02,3.0475,3.065,3.18
"1754",2013-03-08,0,2.82,2.7175,2.6975,2.6875,2.68,2.7,2.7425,2.79,2.8375,2.8925,2.935,2.9775,3.0175,3.045,3.0625,3.1775
"1755",2013-03-11,0,2.82,2.72,2.7,2.69,2.6825,2.7025,2.745,2.7975,2.8425,2.8975,2.94,2.9825,3.0225,3.05,3.065,3.1775
"1756",2013-03-12,0,2.81,2.6963,2.675,2.6625,2.6525,2.67,2.71,2.7625,2.8125,2.8625,2.905,2.9475,2.9925,3.02,3.035,3.1475
"1757",2013-03-13,0,2.81,2.7,2.6825,2.6675,2.655,2.67,2.7075,2.755,2.805,2.855,2.9,2.9425,2.9875,3.015,3.03,3.1425
"1758",2013-03-14,0,2.81,2.705,2.6875,2.6738,2.66,2.675,2.71,2.755,2.805,2.8525,2.9,2.9425,2.98,3.0075,3.0225,3.135
