Index,Indicator,Up,Down,Forecasts,ar,ma,p,q
1987-04-23,-1,0,-1,-0.00269125839116085,2,0,1,1
1987-04-24,1,1,0,0.00276291599725156,2,0,1,1
1987-04-27,-1,0,-1,-0.00061628246502543,0,2,1,1
1987-04-28,1,1,0,0.00288969848653971,5,4,1,1
1987-04-29,1,1,0,0.000982215598341004,5,0,1,1
1987-04-30,1,1,0,0.000666440118221038,4,0,1,1
1987-05-01,1,1,0,0.00104658789207232,3,0,1,1
1987-05-04,-1,0,-1,-0.000333137227766915,2,0,1,1
1987-05-05,1,1,0,0.00117998014823124,2,0,1,1
1987-05-06,1,1,0,0.000944474947977507,2,5,1,1
1987-05-07,-1,0,-1,-0.00111448940280971,5,0,1,1
1987-05-08,1,1,0,0.000599044083447723,5,2,1,1
1987-05-11,1,1,0,0.000887942002552007,3,0,1,1
1987-05-12,1,1,0,0.000937379871813164,2,0,1,1
1987-05-13,1,1,0,0.00162953898624371,2,0,1,1
1987-05-14,1,1,0,0.000549023180267206,3,1,1,1
1987-05-15,1,1,0,0.00421915947671262,5,3,1,1
1987-05-18,-1,0,-1,-0.000267659192362952,0,2,1,1
1987-05-19,1,1,0,0.00266349006801918,0,2,1,1
1987-05-20,-1,0,-1,-0.000333038750482341,0,2,1,1
1987-05-21,1,1,0,0.00253130062035762,0,3,1,1
1987-05-22,1,1,0,0.00137417888768709,0,2,1,1
1987-05-26,1,1,0,0.000760920700907042,0,2,1,1
1987-05-27,1,1,0,0.00185889048847897,0,2,1,1
1987-05-28,-1,0,-1,-0.000862157976322265,1,4,1,1
1987-05-29,1,1,0,0.00126582833645708,1,3,1,1
1987-06-01,-1,0,-1,-0.00121281924539697,3,5,1,1
1987-06-02,1,1,0,0.00137207993269491,1,5,1,1
1987-06-03,1,1,0,0.00049167641120746,1,4,1,1
1987-06-04,1,1,0,0.00250147610566514,1,3,1,1
1987-06-05,-1,0,-1,-0.00039277279279817,2,1,1,1
1987-06-08,1,1,0,0.000924046989010237,1,1,1,1
1987-06-09,1,1,0,0.00207172296440725,0,2,1,1
1987-06-10,-1,0,-1,-0.0005134212888622,0,5,1,1
1987-06-11,1,1,0,0.00116607764211613,0,4,1,1
1987-06-12,1,1,0,0.00102647270966658,0,3,1,1
1987-06-15,1,1,0,0.00115581224244331,0,2,1,1
1987-06-16,1,1,0,0.000281608998032749,0,2,1,1
1987-06-17,1,1,0,0.000819970098577739,0,2,1,1
1987-06-18,1,1,0,0.000418420809439087,0,3,1,1
1987-06-19,1,1,0,0.00116442695141079,0,2,1,1
1987-06-22,1,1,0,0.000820560517875658,0,2,1,1
1987-06-23,1,1,0,0.00162483208872571,4,3,1,1
1987-06-24,-1,0,-1,-0.000641098645885056,4,3,1,1
1987-06-25,1,1,0,0.00111157887046091,0,2,1,1
1987-06-26,1,1,0,0.0020090757477381,2,4,1,1
1987-06-29,1,1,0,2.59669274411782e-07,0,2,1,1
1987-06-30,1,1,0,0.00177298838677444,0,2,1,1
1987-07-01,-1,0,-1,-4.00637547580279e-05,0,2,1,1
1987-07-02,1,1,0,0.0023207357014108,2,5,1,1
1987-07-06,1,1,0,0.00224206596465416,4,3,1,1
1987-07-07,1,1,0,0.000436671749371907,5,1,1,1
1987-07-08,1,1,0,0.00202583090527078,4,1,1,1
1987-07-09,1,1,0,0.00049346687256145,1,5,1,1
1987-07-10,1,1,0,0.000894487626212658,4,5,1,1
1987-07-13,1,1,0,0.00112698983911289,4,4,1,1
1987-07-14,1,1,0,0.000327039511353315,5,3,1,1
1987-07-15,1,1,0,0.00196305498255904,2,2,1,1
1987-07-16,-1,0,-1,-7.04638831706508e-05,0,5,1,1
1987-07-17,1,1,0,0.00202170015743317,0,4,1,1
1987-07-20,1,1,0,0.000361006958158647,3,3,1,1
1987-07-21,1,1,0,4.95246768751111e-05,0,2,1,1
1987-07-22,1,1,0,0.00178664353700705,5,1,1,1
1987-07-23,1,1,0,0.00148763701194762,1,4,1,1
1987-07-24,1,1,0,0.00107882761161977,4,5,1,1
1987-07-27,1,1,0,0.0021295572609842,1,5,1,1
1987-07-28,1,1,0,0.00116347641967986,4,4,1,1
1987-07-29,1,1,0,0.00159085649099026,1,5,1,1
1987-07-30,1,1,0,0.00143538741077495,1,4,1,1
1987-07-31,1,1,0,0.000778068591809949,1,4,1,1
1987-08-03,1,1,0,0.000664214121999771,2,3,1,1
1987-08-04,1,1,0,0.000594772653438828,2,2,1,1
1987-08-05,1,1,0,0.000817847355974022,2,2,1,1
1987-08-06,1,1,0,0.00176492632643163,0,4,1,1
1987-08-07,1,1,0,0.00165836367469286,3,3,1,1
1987-08-10,1,1,0,0.00113997284620148,3,3,1,1
1987-08-11,1,1,0,0.0018677842403302,0,5,1,1
1987-08-12,1,1,0,0.000196527464509319,5,4,1,1
1987-08-13,-1,0,-1,-0.000337599867246389,3,4,1,1
1987-08-14,1,1,0,0.00252360248699364,5,5,1,1
1987-08-17,1,1,0,0.0016219577223604,4,3,1,1
1987-08-18,1,1,0,0.00167976447234866,1,1,1,1
1987-08-19,-1,0,-1,-0.000298547373795385,1,5,1,1
1987-08-20,1,1,0,0.00220777263162882,5,3,1,1
1987-08-21,1,1,0,0.000732034644624783,1,4,1,1
1987-08-24,1,1,0,0.000702726530903835,3,2,1,1
1987-08-25,1,1,0,0.000379971976043792,1,3,1,1
1987-08-26,1,1,0,0.00302490001303889,3,4,1,1
1987-08-27,1,1,0,6.67222983379951e-05,5,1,1,1
1987-08-28,1,1,0,0.00195907918385648,5,1,1,1
1987-08-31,1,1,0,0.00111977222458646,4,1,1,1
1987-09-01,1,1,0,0.00263493826240516,4,1,1,1
1987-09-02,1,1,0,0.00141174694540313,2,1,1,1
1987-09-03,1,1,0,0.00269238152303955,5,5,1,1
1987-09-04,1,1,0,0.000470488794818259,4,0,1,1
1987-09-08,1,1,0,0.00114196530916314,3,5,1,1
1987-09-09,1,1,0,0.00254206473165011,5,3,1,1
1987-09-10,1,1,0,0.00151792451859783,4,5,1,1
1987-09-11,1,1,0,0.0014835533962409,5,3,1,1
1987-09-14,1,1,0,0.00207873373397196,4,3,1,1
1987-09-15,1,1,0,0.00176621152395028,4,5,1,1
1987-09-16,1,1,0,0.00154093142267029,5,3,1,1
1987-09-17,1,1,0,0.00107771781724674,0,5,1,1
1987-09-18,1,1,0,0.000263376791717165,3,3,1,1
1987-09-21,1,1,0,5.5542176079872e-05,5,5,1,1
1987-09-22,-1,0,-1,-4.54035409143123e-05,0,3,1,1
1987-09-23,1,1,0,0.00494073958482984,4,3,1,1
1987-09-24,-1,0,-1,-0.00149768690588815,3,3,1,1
1987-09-25,1,1,0,0.00156218431499619,0,3,1,1
1987-09-28,1,1,0,0.00150668809011524,0,2,1,1
1987-09-29,1,1,0,0.00172886682024726,0,2,1,1
1987-09-30,-1,0,-1,-0.000513513987717023,2,4,1,1
1987-10-01,1,1,0,0.00190704295704882,4,0,1,1
1987-10-02,1,1,0,0.000808496470033235,5,3,1,1
1987-10-05,1,1,0,0.00097460764054486,3,4,1,1
1987-10-06,1,1,0,0.00322992854641385,2,5,1,1
1987-10-07,1,1,0,0.0003952900570937,3,5,1,1
1987-10-08,1,1,0,0.00179497218265554,2,5,1,1
1987-10-09,-1,0,-1,-0.00297073753662027,3,3,1,1
1987-10-12,1,1,0,0.00215747376384504,2,4,1,1
1987-10-13,1,1,0,0.0027180802800088,2,3,1,1
1987-10-14,1,1,0,0.0027903090642364,2,3,1,1
1987-10-15,-1,0,-1,-0.00177777643825695,2,3,1,1
1987-10-16,1,1,0,0.000547039822342009,2,4,1,1
1987-10-19,-1,0,-1,-0.000934690891124235,3,5,1,1
1987-10-20,0,0,0,0,NA,NA,NA,NA
1987-10-21,0,0,0,0,NA,NA,NA,NA
1987-10-22,-1,0,-1,-0.00339961580623014,5,2,1,1
1987-10-23,-1,0,-1,-0.00339953895777857,2,1,1,1
1987-10-26,1,1,0,0.00418305182296764,2,4,1,1
1987-10-27,-1,0,-1,-0.00695282641061288,0,3,1,1
1987-10-28,1,1,0,0.0143057680169874,5,4,1,1
1987-10-29,-1,0,-1,-0.00507102839341275,5,2,1,1
1987-10-30,1,1,0,0.00637367953192425,3,4,1,1
1987-11-02,-1,0,-1,-0.00187531026639166,2,3,1,1
1987-11-03,1,1,0,0.00263101176274876,0,4,1,1
1987-11-04,-1,0,-1,-0.00226937344877171,1,3,1,1
1987-11-05,1,1,0,0.00311266737098023,1,2,1,1
1987-11-06,1,1,0,0.00226518618364312,1,2,1,1
1987-11-09,-1,0,-1,-0.00187506241212925,1,2,1,1
1987-11-10,1,1,0,0.00110204956584252,1,2,1,1
1987-11-11,1,1,0,0.00570009184023071,4,2,1,1
1987-11-12,-1,0,-1,-0.00081336732703952,4,2,1,1
1987-11-13,-1,0,-1,-0.00232730968283566,4,2,1,1
1987-11-16,-1,0,-1,-0.00109237552486412,0,4,1,1
1987-11-17,1,1,0,0.00256635147842311,0,4,1,1
1987-11-18,-1,0,-1,-0.0019446361173605,2,3,1,1
1987-11-19,1,1,0,0.00358349133029494,1,2,1,1
1987-11-20,1,1,0,0.000320307733052463,5,4,1,1
1987-11-23,1,1,0,0.00238632061495634,3,3,1,1
1987-11-24,1,1,0,0.000692414281525389,4,5,1,1
1987-11-25,1,1,0,0.00698622243590511,4,4,1,1
1987-11-27,0,0,0,0,NA,NA,NA,NA
1987-11-30,0,0,0,0,NA,NA,NA,NA
1987-12-01,0,0,0,0,NA,NA,NA,NA
1987-12-02,1,1,0,0.00282715023378511,5,4,1,1
1987-12-03,0,0,0,0,NA,NA,NA,NA
1987-12-04,0,0,0,0,NA,NA,NA,NA
1987-12-07,1,1,0,0.00285798154074594,5,4,1,1
1987-12-08,0,0,0,0,NA,NA,NA,NA
1987-12-09,1,1,0,0.00357318470295583,4,5,1,1
1987-12-10,-1,0,-1,-0.00110338023319139,5,4,1,1
1987-12-11,1,1,0,0.000384390557644313,5,4,1,1
1987-12-14,0,0,0,0,NA,NA,NA,NA
1987-12-15,1,1,0,0.0028839557455691,4,5,1,1
1987-12-16,1,1,0,0.00108000440594797,5,4,1,1
1987-12-17,0,0,0,0,NA,NA,NA,NA
1987-12-18,-1,0,-1,-0.00307970949039673,4,5,1,1
1987-12-21,1,1,0,0.00274421948283269,4,5,1,1
1987-12-22,1,1,0,0.000895048725944079,5,4,1,1
1987-12-23,1,1,0,0.000119106808074301,5,4,1,1
1987-12-24,0,0,0,0,NA,NA,NA,NA
1987-12-28,1,1,0,0.000985986622463575,5,4,1,1
1987-12-29,-1,0,-1,-0.00144807926706695,5,4,1,1
1987-12-30,0,0,0,0,NA,NA,NA,NA
1987-12-31,1,1,0,0.00270901355509587,4,5,1,1
1988-01-04,0,0,0,0,NA,NA,NA,NA
1988-01-05,1,1,0,0.00248453238199751,1,2,1,1
1988-01-06,1,1,0,0.0016821870828179,2,2,1,1
1988-01-07,1,1,0,0.00067881564115294,2,2,1,1
1988-01-08,1,1,0,0.00108136789417241,1,2,1,1
1988-01-11,-1,0,-1,-0.00270266564026724,4,4,1,1
1988-01-12,1,1,0,0.00501488495419,4,1,1,1
1988-01-13,-1,0,-1,-0.00142162292861676,1,2,1,1
1988-01-14,1,1,0,0.00349913469344768,1,2,1,1
1988-01-15,-1,0,-1,-0.000967451288826813,2,2,1,1
1988-01-18,1,1,0,0.00519275633654448,5,4,1,1
1988-01-19,0,0,0,0,NA,NA,NA,NA
1988-01-20,0,0,0,0,NA,NA,NA,NA
1988-01-21,1,1,0,0.000765363066269878,3,2,1,1
1988-01-22,1,1,0,0.00166834591980278,4,4,1,1
1988-01-25,1,1,0,0.000688344556276632,5,4,1,1
1988-01-26,1,1,0,0.00227602789977838,4,4,1,1
1988-01-27,0,0,0,0,NA,NA,NA,NA
1988-01-28,0,0,0,0,NA,NA,NA,NA
1988-01-29,0,0,0,0,NA,NA,NA,NA
1988-02-01,1,1,0,0.000368231766093556,5,4,1,1
1988-02-02,1,1,0,0.000964490578912898,4,5,1,1
1988-02-03,0,0,0,0,NA,NA,NA,NA
1988-02-04,-1,0,-1,-0.000344065348676044,5,4,1,1
1988-02-05,1,1,0,0.0014735400224583,1,3,1,1
1988-02-08,1,1,0,0.000855073294298646,5,4,1,1
1988-02-09,1,1,0,0.000879432457770783,5,4,1,1
1988-02-10,1,1,0,0.00153575277375647,4,4,1,1
1988-02-11,0,0,0,0,NA,NA,NA,NA
1988-02-12,0,0,0,0,NA,NA,NA,NA
1988-02-16,-1,0,-1,-0.000895913806152937,4,4,1,1
1988-02-17,-1,0,-1,-0.000235255361382254,5,4,1,1
1988-02-18,0,0,0,0,NA,NA,NA,NA
1988-02-19,0,0,0,0,NA,NA,NA,NA
1988-02-22,-1,0,-1,-0.000766813928745944,5,4,1,1
1988-02-23,1,1,0,0.00174781571447719,5,4,1,1
1988-02-24,-1,0,-1,-0.00109976958801519,5,4,1,1
1988-02-25,1,1,0,0.00231606711320658,5,4,1,1
1988-02-26,-1,0,-1,-0.00132044444950513,5,4,1,1
1988-02-29,1,1,0,0.00304495852134601,5,4,1,1
1988-03-01,1,1,0,0.000567130268622963,5,4,1,1
1988-03-02,-1,0,-1,-0.000308006823619691,4,5,1,1
1988-03-03,1,1,0,0.00139540248191765,4,4,1,1
1988-03-04,-1,0,-1,-0.00440136091115067,5,4,1,1
1988-03-07,1,1,0,0.000555205268198422,5,4,1,1
1988-03-08,1,1,0,0.000335874918782384,5,4,1,1
1988-03-09,1,1,0,0.00247797361703414,5,4,1,1
1988-03-10,1,1,0,0.00126727913163603,5,4,1,1
1988-03-11,1,1,0,0.00244117244876321,5,4,1,1
1988-03-14,-1,0,-1,-0.000181581825886391,4,4,1,1
1988-03-15,-1,0,-1,-0.000198883709873638,4,5,1,1
1988-03-16,0,0,0,0,NA,NA,NA,NA
1988-03-17,0,0,0,0,NA,NA,NA,NA
1988-03-18,-1,0,-1,-8.25062065472266e-05,4,4,1,1
1988-03-21,0,0,0,0,NA,NA,NA,NA
1988-03-22,0,0,0,0,NA,NA,NA,NA
1988-03-23,0,0,0,0,NA,NA,NA,NA
1988-03-24,1,1,0,0.00138625659572377,4,4,1,1
1988-03-25,1,1,0,0.000860316347073163,4,5,1,1
1988-03-28,1,1,0,0.00196426194467648,5,4,1,1
1988-03-29,0,0,0,0,NA,NA,NA,NA
1988-03-30,1,1,0,0.00280201238948833,4,5,1,1
1988-03-31,1,1,0,0.00215720683718033,5,4,1,1
1988-04-04,1,1,0,0.00298246774275656,4,4,1,1
1988-04-05,-1,0,-1,-0.00122820219583298,4,4,1,1
1988-04-06,1,1,0,0.00247913030605356,4,4,1,1
1988-04-07,-1,0,-1,-0.000438985920938288,5,4,1,1
1988-04-08,-1,0,-1,-0.000393397507708395,5,4,1,1
1988-04-11,0,0,0,0,NA,NA,NA,NA
1988-04-12,1,1,0,0.0010171420171677,5,4,1,1
1988-04-13,-1,0,-1,-0.000587801511298982,4,4,1,1
1988-04-14,-1,0,-1,-0.000720860537842036,4,4,1,1
1988-04-15,1,1,0,0.00119800727961967,5,4,1,1
1988-04-18,1,1,0,0.00213715738279154,4,4,1,1
1988-04-19,0,0,0,0,NA,NA,NA,NA
1988-04-20,0,0,0,0,NA,NA,NA,NA
1988-04-21,1,1,0,0.000183599817610091,5,4,1,1
1988-04-22,1,1,0,0.00170488981322123,5,4,1,1
1988-04-25,1,1,0,0.00131104514226468,5,4,1,1
1988-04-26,1,1,0,0.000281806692893684,4,5,1,1
1988-04-27,1,1,0,0.00171007782776694,4,5,1,1
1988-04-28,1,1,0,0.00033850354333062,4,5,1,1
1988-04-29,-1,0,-1,-0.00029953032102784,4,5,1,1
1988-05-02,-1,0,-1,-0.00123896728606032,4,5,1,1
1988-05-03,1,1,0,0.000604418806271618,5,4,1,1
1988-05-04,1,1,0,0.00263670960876733,4,5,1,1
1988-05-05,1,1,0,0.000273465375665855,4,4,1,1
1988-05-06,1,1,0,0.000702592252690928,4,5,1,1
1988-05-09,1,1,0,0.00104591107019105,4,5,1,1
1988-05-10,0,0,0,0,NA,NA,NA,NA
1988-05-11,1,1,0,0.00203849476028438,5,4,1,1
1988-05-12,1,1,0,0.000544275501793253,4,5,1,1
1988-05-13,1,1,0,0.00272770854367416,5,4,1,1
1988-05-16,-1,0,-1,-0.000574568497716744,5,4,1,1
1988-05-17,1,1,0,0.00206771407782843,5,4,1,1
1988-05-18,1,1,0,0.000861884858384504,5,4,1,1
1988-05-19,0,0,0,0,NA,NA,NA,NA
1988-05-20,1,1,0,0.00264942683151482,4,5,1,1
1988-05-23,0,0,0,0,NA,NA,NA,NA
1988-05-24,1,1,0,0.00163094439156675,5,4,1,1
1988-05-25,0,0,0,0,NA,NA,NA,NA
1988-05-26,1,1,0,0.000912189265027855,4,5,1,1
1988-05-27,0,0,0,0,NA,NA,NA,NA
1988-05-31,1,1,0,0.000711932047275605,5,4,1,1
1988-06-01,1,1,0,0.00161737916677869,4,4,1,1
1988-06-02,-1,0,-1,-0.00131323443744255,5,4,1,1
1988-06-03,1,1,0,0.00039399170268053,4,5,1,1
1988-06-06,-1,0,-1,-0.000372651547791388,4,5,1,1
1988-06-07,1,1,0,0.00142389098049762,5,4,1,1
1988-06-08,-1,0,-1,-0.000731786028815131,4,5,1,1
1988-06-09,0,0,0,0,NA,NA,NA,NA
1988-06-10,-1,0,-1,-0.000668068433825724,4,5,1,1
1988-06-13,0,0,0,0,NA,NA,NA,NA
1988-06-14,1,1,0,0.00175168683933165,4,5,1,1
1988-06-15,1,1,0,0.00269751196349662,5,4,1,1
1988-06-16,1,1,0,0.00132956399270616,4,5,1,1
1988-06-17,0,0,0,0,NA,NA,NA,NA
1988-06-20,1,1,0,0.00146446041166962,5,4,1,1
1988-06-21,-1,0,-1,-0.000154461709270643,4,5,1,1
1988-06-22,1,1,0,0.00361076471738705,4,5,1,1
1988-06-23,1,1,0,0.000690843520284477,5,4,1,1
1988-06-24,-1,0,-1,-0.000561344840264204,5,4,1,1
1988-06-27,1,1,0,0.00204579450003845,5,4,1,1
1988-06-28,-1,0,-1,-8.86445474996968e-05,5,4,1,1
1988-06-29,1,1,0,0.00210671469641701,5,4,1,1
1988-06-30,1,1,0,0.000131923297130218,5,4,1,1
1988-07-01,1,1,0,0.00289188079982025,4,5,1,1
1988-07-05,-1,0,-1,-0.00160744274142187,4,5,1,1
1988-07-06,1,1,0,0.00375432700103328,4,4,1,1
1988-07-07,1,1,0,0.00163516501452163,5,4,1,1
1988-07-08,1,1,0,0.00210153847142454,4,5,1,1
1988-07-11,1,1,0,0.00330638686365486,4,5,1,1
1988-07-12,-1,0,-1,-0.00104539951449631,5,4,1,1
1988-07-13,1,1,0,0.00144154278860414,5,4,1,1
1988-07-14,1,1,0,0.000794187002965102,5,4,1,1
1988-07-15,1,1,0,0.00245336526356383,5,4,1,1
1988-07-18,0,0,0,0,NA,NA,NA,NA
1988-07-19,0,0,0,0,NA,NA,NA,NA
1988-07-20,-1,0,-1,-0.000406593637719609,5,4,1,1
1988-07-21,-1,0,-1,-0.000567774503107128,4,4,1,1
1988-07-22,1,1,0,0.000415558070778719,4,5,1,1
1988-07-25,1,1,0,0.00307863619980968,5,4,1,1
1988-07-26,1,1,0,0.000337319876333868,4,5,1,1
1988-07-27,1,1,0,0.00165090262515522,5,4,1,1
1988-07-28,1,1,0,0.000280020821539192,5,4,1,1
1988-07-29,1,1,0,0.00379124938407572,5,4,1,1
1988-08-01,-1,0,-1,-0.000143822194967414,5,4,1,1
1988-08-02,1,1,0,0.00192565815493308,4,5,1,1
1988-08-03,-1,0,-1,-0.00280750740996325,4,5,1,1
1988-08-04,1,1,0,0.000441501740637299,4,5,1,1
1988-08-05,-1,0,-1,-0.00147204613051099,4,5,1,1
1988-08-08,-1,0,-1,-0.000573007503478391,4,4,1,1
1988-08-09,-1,0,-1,-0.000384891176554619,4,5,1,1
1988-08-10,1,1,0,0.0025149117583586,4,5,1,1
1988-08-11,1,1,0,0.00273946693266441,4,5,1,1
1988-08-12,0,0,0,0,NA,NA,NA,NA
1988-08-15,1,1,0,0.00174530091262031,5,4,1,1
1988-08-16,1,1,0,0.00213059000433669,5,4,1,1
1988-08-17,1,1,0,0.000880272571167702,4,5,1,1
1988-08-18,0,0,0,0,NA,NA,NA,NA
1988-08-19,1,1,0,0.000682680954212086,5,4,1,1
1988-08-22,1,1,0,0.00254670326887236,4,5,1,1
1988-08-23,1,1,0,0.00125015765207531,4,5,1,1
1988-08-24,1,1,0,0.00218409830140862,4,4,1,1
1988-08-25,0,0,0,0,NA,NA,NA,NA
1988-08-26,1,1,0,3.56715529442085e-05,4,5,1,1
1988-08-29,1,1,0,0.000805310331515593,5,4,1,1
1988-08-30,0,0,0,0,NA,NA,NA,NA
1988-08-31,0,0,0,0,NA,NA,NA,NA
1988-09-01,1,1,0,0.000829866106154863,4,5,1,1
1988-09-02,0,0,0,0,NA,NA,NA,NA
1988-09-06,1,1,0,0.000672327965534634,4,5,1,1
1988-09-07,-1,0,-1,-0.000680445911578464,3,5,1,1
1988-09-08,1,1,0,0.00101247157771832,4,5,1,1
1988-09-09,1,1,0,0.00100201033503898,5,4,1,1
1988-09-12,-1,0,-1,-0.000528384137592716,4,5,1,1
1988-09-13,-1,0,-1,-7.44689996427797e-05,4,4,1,1
1988-09-14,1,1,0,0.00077683024781622,5,4,1,1
1988-09-15,-1,0,-1,-8.22590057185504e-05,5,4,1,1
1988-09-16,1,1,0,0.000137529304692407,4,4,1,1
1988-09-19,1,1,0,0.00111212576421053,5,4,1,1
1988-09-20,1,1,0,0.000881613829307404,4,4,1,1
1988-09-21,1,1,0,0.00166327926467771,4,5,1,1
1988-09-22,0,0,0,0,NA,NA,NA,NA
1988-09-23,1,1,0,0.00260245068344133,4,5,1,1
1988-09-26,-1,0,-1,-0.000429019276369884,5,4,1,1
1988-09-27,1,1,0,0.00165198678294835,4,5,1,1
1988-09-28,1,1,0,0.0012699204986532,5,4,1,1
1988-09-29,1,1,0,0.00130179380507293,4,5,1,1
1988-09-30,1,1,0,0.00152870006000694,4,5,1,1
1988-10-03,1,1,0,9.3291577698287e-05,5,4,1,1
1988-10-04,1,1,0,0.00124754179579092,5,4,1,1
1988-10-05,-1,0,-1,-0.00091607283855581,4,5,1,1
1988-10-06,1,1,0,0.000382658527636471,4,5,1,1
1988-10-07,-1,0,-1,-0.000600675219147951,4,5,1,1
1988-10-10,1,1,0,0.000939184205449871,4,4,1,1
1988-10-11,-1,0,-1,-0.000967230398757581,5,4,1,1
1988-10-12,1,1,0,0.000717491402532006,4,5,1,1
1988-10-13,-1,0,-1,-0.000510803823516658,4,5,1,1
1988-10-14,-1,0,-1,-0.000201421803240046,4,4,1,1
1988-10-17,1,1,0,0.0004038806259958,4,5,1,1
1988-10-18,1,1,0,0.00109336892490953,5,4,1,1
1988-10-19,1,1,0,0.000645274338571714,4,4,1,1
1988-10-20,-1,0,-1,-3.64832940304113e-05,4,4,1,1
1988-10-21,1,1,0,0.000571592547338796,4,5,1,1
1988-10-24,-1,0,-1,-7.29895638135782e-05,4,5,1,1
1988-10-25,1,1,0,0.000606262956492294,5,4,1,1
1988-10-26,-1,0,-1,-0.00114416165334454,5,4,1,1
1988-10-27,0,0,0,0,NA,NA,NA,NA
1988-10-28,0,0,0,0,NA,NA,NA,NA
1988-10-31,1,1,0,0.00223944649409945,4,5,1,1
1988-11-01,1,1,0,0.000856036580281391,5,4,1,1
1988-11-02,1,1,0,0.00364072117688591,4,5,1,1
1988-11-03,0,0,0,0,NA,NA,NA,NA
1988-11-04,0,0,0,0,NA,NA,NA,NA
1988-11-07,1,1,0,0.000859918275123902,5,4,1,1
1988-11-08,1,1,0,0.00186540236390431,4,4,1,1
1988-11-09,0,0,0,0,NA,NA,NA,NA
1988-11-10,1,1,0,0.0012798463845123,1,3,1,1
1988-11-11,1,1,0,0.00144940536014454,5,4,1,1
1988-11-14,1,1,0,0.00125895858469469,4,5,1,1
1988-11-15,1,1,0,0.00258338521576332,4,5,1,1
1988-11-16,1,1,0,0.000389560062803884,5,4,1,1
1988-11-17,1,1,0,0.000934456984103554,5,4,1,1
1988-11-18,1,1,0,0.00176217709055687,4,5,1,1
1988-11-21,1,1,0,0.000279965556793855,4,4,1,1
1988-11-22,0,0,0,0,NA,NA,NA,NA
1988-11-23,1,1,0,8.71325093811963e-05,4,4,1,1
1988-11-25,0,0,0,0,NA,NA,NA,NA
1988-11-28,-1,0,-1,-0.00042611595814535,4,5,1,1
1988-11-29,-1,0,-1,-0.000289726654324121,4,5,1,1
1988-11-30,-1,0,-1,-0.000341943530944153,4,5,1,1
1988-12-01,1,1,0,0.000197550438825517,4,4,1,1
1988-12-02,0,0,0,0,NA,NA,NA,NA
1988-12-05,1,1,0,0.000252932052947996,4,5,1,1
1988-12-06,1,1,0,0.000109425741874856,5,4,1,1
1988-12-07,-1,0,-1,-2.2601356756008e-05,4,5,1,1
1988-12-08,1,1,0,0.00110575050580965,4,5,1,1
1988-12-09,1,1,0,0.000900113912579032,4,4,1,1
1988-12-12,1,1,0,0.000563794967147702,4,5,1,1
1988-12-13,1,1,0,0.000763380629778446,4,5,1,1
1988-12-14,1,1,0,0.00218249956368142,4,4,1,1
1988-12-15,1,1,0,0.000573141457198261,4,5,1,1
1988-12-16,1,1,0,0.00154426321544626,4,5,1,1
1988-12-19,1,1,0,0.000283101743827999,5,4,1,1
1988-12-20,1,1,0,0.00166994428395364,5,4,1,1
1988-12-21,-1,0,-1,-0.0018191670361509,4,4,1,1
1988-12-22,1,1,0,0.000580491046234248,5,4,1,1
1988-12-23,1,1,0,0.000207088332693276,3,2,1,1
1988-12-27,1,1,0,0.000417997635239428,3,2,1,1
1988-12-28,-1,0,-1,-9.51253483656497e-05,4,4,1,1
1988-12-29,1,1,0,0.000889422284722128,5,4,1,1
1988-12-30,-1,0,-1,-0.000545590445519934,4,4,1,1
1989-01-03,1,1,0,0.000506753504939437,4,4,1,1
1989-01-04,0,0,0,0,NA,NA,NA,NA
1989-01-05,1,1,0,0.000539926229772485,4,5,1,1
1989-01-06,1,1,0,6.94823083524743e-05,4,4,1,1
1989-01-09,1,1,0,0.000636770466289341,4,5,1,1
1989-01-10,-1,0,-1,-3.35089885908032e-06,4,4,1,1
1989-01-11,-1,0,-1,-6.04192611397227e-05,5,4,1,1
1989-01-12,1,1,0,0.000187953123146251,5,4,1,1
1989-01-13,-1,0,-1,-6.37919650949893e-06,4,4,1,1
1989-01-16,1,1,0,0.00037503105415679,4,4,1,1
1989-01-17,-1,0,-1,-0.000374953112157519,5,4,1,1
1989-01-18,-1,0,-1,-0.000162085135272314,5,5,1,1
1989-01-19,0,0,0,0,NA,NA,NA,NA
1989-01-20,0,0,0,0,NA,NA,NA,NA
1989-01-23,1,1,0,0.000593103861205697,4,5,1,1
1989-01-24,1,1,0,0.00104327142997284,4,5,1,1
1989-01-25,1,1,0,0.00017236392989936,4,5,1,1
1989-01-26,1,1,0,0.000315168031121414,4,5,1,1
1989-01-27,0,0,0,0,NA,NA,NA,NA
1989-01-30,-1,0,-1,-0.000492068980328645,4,4,1,1
1989-01-31,1,1,0,0.000727662202415773,4,5,1,1
1989-02-01,-1,0,-1,-4.82279553518937e-05,4,5,1,1
1989-02-02,-1,0,-1,-0.000420488660185062,5,4,1,1
1989-02-03,1,1,0,0.000211671398182931,5,4,1,1
1989-02-06,1,1,0,0.000303154576885694,4,4,1,1
1989-02-07,0,0,0,0,NA,NA,NA,NA
1989-02-08,0,0,0,0,NA,NA,NA,NA
1989-02-09,1,1,0,0.00192825394336596,4,4,1,1
1989-02-10,1,1,0,0.00062844915091893,5,4,1,1
1989-02-13,1,1,0,0.000207820060736474,4,4,1,1
1989-02-14,0,0,0,0,NA,NA,NA,NA
