Date,10D,30D,60D,90D,120D,150D,180D
12/10/2007,2.0454,2.0646,2.1519,2.1808,2.2246,2.2683,2.3146
12/8/2007,2.0454,2.0646,2.1519,2.1808,2.2246,2.2683,2.3146
12/7/2007,2.0454,2.0646,2.1519,2.1808,2.2246,2.2683,2.3146
12/6/2007,2.0377,2.055,2.1365,2.175,2.2142,2.26,2.3021
12/5/2007,2.0514,2.0673,2.1432,2.1864,2.2195,2.2595,2.305
12/4/2007,2.057,2.0764,2.15,2.2,2.2345,2.2677,2.3136
12/3/2007,2.0628,2.084,2.16,2.21,2.245,2.2745,2.32
12/1/2007,2.049,2.0665,2.14,2.1875,2.2268,2.2677,2.3136
11/30/2007,2.049,2.0665,2.14,2.1875,2.2268,2.2677,2.3136
11/29/2007,2.0577,2.079,2.16,2.195,2.2405,2.2695,2.32
11/28/2007,2.057,2.0764,2.1545,2.2068,2.2495,2.2791,2.3295
11/27/2007,2.0514,2.0673,2.1432,2.1886,2.232,2.2695,2.32
11/26/2007,2.048,2.0695,2.15,2.1841,2.2295,2.2695,2.32
11/24/2007,2.0577,2.079,2.16,2.195,2.2405,2.2695,2.32
11/23/2007,2.0577,2.079,2.16,2.195,2.2405,2.2695,2.32
11/22/2007,2.0528,2.0765,2.155,2.1825,2.2328,2.2661,2.3222
11/21/2007,2.049,2.0665,2.14,2.19,2.2268,2.2677,2.3136
11/20/2007,2.064,2.084,2.1575,2.205,2.2439,2.2744,2.3063
11/19/2007,2.0411,2.0741,2.1534,2.2,2.237,2.2705,2.3182
11/17/2007,2.0411,2.0741,2.1534,2.2,2.237,2.2705,2.3182
11/16/2007,2.0411,2.0741,2.1534,2.2,2.237,2.2705,2.3182
11/15/2007,2.0589,2.0679,2.1446,2.1841,2.2143,2.2579,2.3179
11/14/2007,2.0687,2.0792,2.1604,2.1825,2.225,2.2675,2.3375
11/13/2007,2.0661,2.075,2.1446,2.1875,2.2214,2.265,2.325
11/12/2007,2.0687,2.0792,2.1604,2.1841,2.225,2.2675,2.3375
11/10/2007,2.0687,2.0792,2.1604,2.1825,2.225,2.2675,2.3375
11/9/2007,2.0687,2.0792,2.1604,2.1825,2.225,2.2675,2.3375
11/8/2007,2.0661,2.075,2.1446,2.1875,2.2214,2.265,2.325
11/7/2007,2.0604,2.0667,2.1229,2.1773,2.1917,2.2417,2.2958
11/6/2007,2.0661,2.075,2.1446,2.1775,2.2214,2.265,2.325
11/5/2007,2.0687,2.0792,2.1604,2.175,2.225,2.2675,2.3375
11/3/2007,2.0542,2.0583,2.125,2.1682,2.2,2.2467,2.3083
11/2/2007,2.0542,2.0583,2.125,2.1682,2.2,2.2467,2.3083
11/1/2007,2.0661,2.075,2.1446,2.1725,2.2214,2.265,2.325
10/31/2007,2.0687,2.0792,2.1604,2.1705,2.225,2.2675,2.3375
10/30/2007,2.055,2.06,2.14,2.155,2.2,2.246,2.32
10/29/2007,2.0661,2.075,2.1446,2.1725,2.2214,2.265,2.325
10/27/2007,2.0661,2.075,2.1446,2.1725,2.2214,2.265,2.325
10/26/2007,2.0661,2.075,2.1446,2.1725,2.2214,2.265,2.325
10/25/2007,2.0542,2.0583,2.125,2.1636,2.2,2.2467,2.3083
10/24/2007,2.0542,2.0583,2.125,2.1636,2.2,2.2467,2.3083
10/23/2007,2.0687,2.0792,2.1604,2.1618,2.225,2.2675,2.3375
10/22/2007,2.0661,2.075,2.1446,2.17,2.2214,2.265,2.325
10/20/2007,2.0687,2.0792,2.1604,2.1618,2.225,2.2675,2.3375
10/19/2007,2.0687,2.0792,2.1604,2.1618,2.225,2.2675,2.3375
10/18/2007,2.0925,2.105,2.1775,2.163,2.24,2.3,2.335
10/17/2007,2.0854,2.0958,2.1563,2.1709,2.2333,2.2917,2.3208
10/16/2007,2.0854,2.0958,2.1563,2.1595,2.2333,2.2917,2.3208
10/15/2007,2.0854,2.0958,2.1563,2.1595,2.2333,2.2917,2.3208
10/13/2007,2.0854,2.0958,2.1563,2.1595,2.2333,2.2917,2.3208
10/12/2007,2.0854,2.0958,2.1563,2.1595,2.2333,2.2917,2.3208
10/11/2007,2.0925,2.105,2.1775,2.163,2.24,2.3,2.335
10/10/2007,2.0854,2.0958,2.1563,2.1595,2.2333,2.2917,2.3208
10/9/2007,2.0854,2.0958,2.1563,2.1595,2.2333,2.2917,2.3208
10/8/2007,2.0725,2.08,2.1325,2.168,2.25,2.31,2.345
10/6/2007,2.0875,2.0958,2.1563,2.1595,2.2333,2.2917,2.3208
10/5/2007,2.0875,2.0958,2.1563,2.1595,2.2333,2.2917,2.3208
10/4/2007,2.0875,2.0958,2.1479,2.1595,2.2333,2.2917,2.3208
10/3/2007,2.075,2.08,2.135,2.1389,2.21,2.275,2.3
10/2/2007,2.075,2.08,2.135,2.15,2.21,2.275,2.3
10/1/2007,2.0854,2.0938,2.1479,2.1595,2.2333,2.2917,2.3208
9/29/2007,2.0775,2.0875,2.1425,2.1575,2.21,2.285,2.335
9/28/2007,2.0775,2.0875,2.1425,2.1575,2.21,2.285,2.335
9/27/2007,2.0625,2.0687,2.125,2.1563,2.175,2.2625,2.3125
9/26/2007,2.0775,2.0875,2.1425,2.1575,2.21,2.285,2.335
9/25/2007,2.0969,2.1094,2.1656,2.1756,2.27,2.345,2.395
9/24/2007,2.0969,2.1094,2.1656,2.1756,2.27,2.345,2.395
9/22/2007,2.0969,2.1094,2.1656,2.1756,2.27,2.345,2.395
9/21/2007,2.0969,2.1094,2.1656,2.1756,2.27,2.345,2.395
9/20/2007,2.0375,2.0417,2.1125,2.1077,2.1958,2.2417,2.275
9/19/2007,2.0375,2.0417,2.1125,2.1077,2.1958,2.2417,2.275
9/18/2007,2.0375,2.0417,2.1125,2.1077,2.1917,2.2375,2.2667
9/17/2007,2.0375,2.0417,2.1125,2.1077,2.1917,2.2375,2.2667
9/15/2007,2.0375,2.0417,2.1125,2.1077,2.175,2.2208,2.2583
9/14/2007,2.0375,2.0417,2.1125,2.1077,2.175,2.2208,2.2583
9/13/2007,2.04,2.045,2.125,2.1085,2.17,2.215,2.26
9/12/2007,2.0375,2.0417,2.1125,2.1077,2.175,2.2208,2.2583
9/11/2007,2.0375,2.0417,2.1125,2.1077,2.175,2.2208,2.2583
9/10/2007,2.0375,2.0417,2.1125,2.111,2.205,2.26,2.29
9/8/2007,2.0167,2.0167,2.0792,2.1112,2.2083,2.225,2.2583
9/7/2007,2.0167,2.0167,2.0792,2.1112,2.2083,2.225,2.2583
9/6/2007,2.0167,2.0167,2.0792,2.1195,2.2083,2.225,2.2583
9/5/2007,2.0167,2.0167,2.0792,2.1195,2.2083,2.225,2.2583
9/4/2007,2.015,2.015,2.085,2.1215,2.21,2.22,2.26
9/3/2007,2.0167,2.0167,2.0792,2.1195,2.2083,2.225,2.2583
9/1/2007,2.035,2.035,2.105,2.1206,2.23,2.25,2.29
8/31/2007,2.035,2.035,2.105,2.1206,2.23,2.25,2.29
8/30/2007,2.0167,2.0167,2.0792,2.1169,2.2083,2.225,2.2583
8/29/2007,2.0167,2.0167,2.0792,2.1177,2.2083,2.225,2.2583
8/28/2007,2.015,2.015,2.085,2.1185,2.21,2.22,2.26
8/27/2007,2.0167,2.0167,2.0792,2.1168,2.2083,2.225,2.2583
8/25/2007,1.9937,1.9937,2.0625,2.0812,2.1875,2.2,2.2313
8/24/2007,1.9937,1.9937,2.0625,2.0812,2.1875,2.2,2.2313
8/23/2007,2.0167,2.0167,2.0646,2.0875,2.1917,2.2,2.225
8/22/2007,2.0167,2.0167,2.0646,2.1045,2.1917,2.2,2.225
8/21/2007,2.015,2.015,2.0675,2.085,2.19,2.19,2.22
8/20/2007,2.0167,2.0167,2.0646,2.0875,2.1917,2.2,2.225
8/18/2007,2.0625,2.0625,2.1146,2.1292,2.2167,2.2292,2.2542
8/17/2007,2.0625,2.0625,2.1146,2.1292,2.2167,2.2292,2.2542
8/16/2007,2.0167,2.0167,2.0646,2.0875,2.1917,2.2,2.225
8/15/2007,1.99,1.99,2.0275,2.055,2.14,2.15,2.18
8/14/2007,2.0167,2.0167,2.0646,2.0875,2.1917,2.2,2.225
8/13/2007,2.015,2.015,2.0675,2.085,2.19,2.19,2.22
8/11/2007,2.015,2.015,2.0675,2.085,2.17,2.185,2.215
8/10/2007,2.015,2.015,2.0675,2.085,2.17,2.185,2.215
8/9/2007,2.055,2.055,2.1025,2.105,2.195,2.21,2.23
8/8/2007,2.0625,2.1325,2.1837,2.1992,2.2808,2.2292,2.2542
8/7/2007,2.0625,2.1325,2.1837,2.1992,2.2808,2.2292,2.2542
8/6/2007,2.0625,2.1325,2.1837,2.1992,2.2808,2.2292,2.2542
8/4/2007,2.06,2.139,2.1855,2.189,2.277,2.215,2.235
8/3/2007,2.06,2.139,2.1855,2.189,2.277,2.215,2.235
8/2/2007,2.0667,2.1325,2.1837,2.1992,2.285,2.2333,2.2583
8/1/2007,2.0667,2.1325,2.1837,2.1992,2.285,2.2333,2.2583
7/31/2007,2.0667,2.1325,2.1837,2.1992,2.285,2.2333,2.2583
7/30/2007,2.0667,2.1325,2.1837,2.1992,2.285,2.2333,2.2583
7/28/2007,2.0667,2.1325,2.1837,2.1992,2.285,2.2333,2.2583
7/27/2007,2.0667,2.1325,2.1837,2.1992,2.285,2.2333,2.2583
7/26/2007,2.0667,2.1325,2.1837,2.1992,2.285,2.2333,2.2583
7/25/2007,2.06,2.154,2.183,2.189,2.277,2.215,2.235
7/24/2007,2.0667,2.1325,2.1837,2.1992,2.285,2.2333,2.2583
7/23/2007,2.06,2.06,2.1025,2.105,2.2,2.215,2.235
7/21/2007,2.025,2.0833,2.1463,2.1617,2.2642,2.2042,2.2292
7/20/2007,2.025,2.0833,2.1463,2.1617,2.2642,2.2042,2.2292
7/19/2007,2.0983,2.1325,2.1837,2.1992,2.285,2.2633,2.2883
7/18/2007,2.0917,2.1575,2.2088,2.2089,2.2864,2.2348,2.2639
7/17/2007,2.0917,2.1575,2.2088,2.2089,2.2864,2.2348,2.2639
7/16/2007,2.14,2.1742,2.2254,2.2256,2.3031,2.2814,2.305
7/14/2007,2.108,2.14,2.2005,2.2007,2.2937,2.2527,2.281
7/13/2007,2.108,2.14,2.2005,2.2007,2.2937,2.2527,2.281
7/12/2007,2.108,2.14,2.2005,2.2007,2.2937,2.2527,2.281
7/11/2007,2.148,2.189,2.2355,2.2207,2.2987,2.2727,2.291
7/10/2007,2.098,2.1237,2.365,2.2112,2.2919,2.2769,2.2971
7/9/2007,2.14,2.1742,2.2254,2.2256,2.3031,2.2814,2.305
7/7/2007,2.135,2.1742,2.2254,2.2256,2.3031,2.2764,2.3
7/6/2007,2.135,2.1742,2.2254,2.2256,2.3031,2.2764,2.3
7/5/2007,2.135,2.1742,2.2254,2.2256,2.3031,2.2764,2.3
7/4/2007,2.142,2.189,2.2355,2.2207,2.2987,2.2667,2.285
7/3/2007,2.19,2.2487,2.2944,2.2759,2.3588,2.3187,2.3187
7/2/2007,2.102,2.14,2.2005,2.1907,2.2937,2.2467,2.265
6/30/2007,2.182,2.189,2.2355,2.2107,2.2987,2.3067,2.315
6/29/2007,2.182,2.189,2.2355,2.2107,2.2987,2.3067,2.315
6/28/2007,2.075,2.345,2.365,2.1259,2.2234,2.2146,2.2375
6/27/2007,2.1125,2.1125,2.1725,2.1925,2.3025,2.2938,2.3063
6/26/2007,2.1125,2.1125,2.1725,2.1925,2.315,2.3063,2.3063
6/25/2007,2.2158,2.2158,2.24,2.3033,2.3806,2.3931,2.4472
6/23/2007,2.284,2.264,2.293,2.344,2.4217,2.4817,2.4867
6/22/2007,2.284,2.284,2.313,2.364,2.4417,2.4817,2.4867
6/21/2007,2.339,2.339,2.363,2.424,2.537,2.552,2.552
6/20/2007,2.4158,2.4242,2.4571,2.4864,2.5181,2.5306,2.5347
6/19/2007,2.442,2.485,2.5404,2.5531,2.6098,2.6223,2.6264
6/18/2007,2.442,2.485,2.5404,2.5531,2.6098,2.6223,2.6264
6/16/2007,2.442,2.485,2.5404,2.5531,2.6098,2.6223,2.6264
6/15/2007,2.442,2.485,2.5404,2.5531,2.6098,2.6223,2.6264
6/14/2007,2.442,2.442,2.5404,2.5531,2.6098,2.6223,2.6264
6/13/2007,2.5325,2.5325,2.5942,2.6075,2.6558,2.6558,2.6558
6/12/2007,2.499,2.504,2.573,2.589,2.617,2.632,2.632
6/11/2007,2.4908,2.495,2.5442,2.5575,2.5808,2.5933,2.5933
6/9/2007,2.384,2.384,2.453,2.509,2.542,2.607,2.607
6/8/2007,2.384,2.384,2.453,2.509,2.542,2.607,2.607
6/7/2007,2.2487,2.2487,2.2662,2.3238,2.3588,2.39,2.39
6/6/2007,2.254,2.254,2.288,2.354,2.422,2.482,2.482
6/5/2007,2.135,2.1433,2.1529,2.2239,2.2556,2.2847,2.2889
6/4/2007,2.085,2.0933,2.1029,2.1489,2.1723,2.2139,2.2181
6/2/2007,2.167,2.147,2.1435,2.1687,2.2167,2.2267,2.2417
6/1/2007,2.167,2.147,2.1435,2.1687,2.2167,2.2267,2.2417
5/31/2007,2.252,2.192,2.1785,2.2037,2.2517,2.2617,2.2767
5/30/2007,2.137,2.117,2.1035,2.1287,2.1767,2.1867,2.2017
5/29/2007,2.137,2.117,2.1035,2.1287,2.1617,2.1667,2.1817
5/28/2007,1.7912,1.795,1.8062,1.825,1.8369,1.8463,1.8656
5/26/2007,1.7448,1.7494,1.774,1.7983,1.8225,1.8267,1.8433
5/25/2007,1.7448,1.7494,1.774,1.7983,1.8225,1.8267,1.8433
5/24/2007,1.7217,1.7286,1.7565,1.7825,1.8138,1.8208,1.8333
5/23/2007,1.7183,1.7219,1.7498,1.7783,1.8138,1.8233,1.8358
5/22/2007,1.7183,1.7219,1.7498,1.7783,1.8138,1.8233,1.8358
5/21/2007,1.7183,1.7219,1.7498,1.7783,1.8138,1.8233,1.8358
5/19/2007,1.7175,1.7211,1.749,1.7775,1.8129,1.8225,1.835
5/18/2007,1.7175,1.7211,1.749,1.7775,1.8129,1.8225,1.835
5/17/2007,1.716,1.719,1.7438,1.778,1.8135,1.825,1.837
5/16/2007,1.7175,1.7211,1.749,1.7775,1.8129,1.8225,1.835
5/15/2007,1.716,1.719,1.7438,1.775,1.812,1.819,1.83
5/14/2007,1.7175,1.7211,1.749,1.7775,1.8129,1.8225,1.835
5/12/2007,1.7167,1.7203,1.7482,1.7767,1.8121,1.8217,1.8342
5/11/2007,1.7167,1.7203,1.7482,1.7767,1.8121,1.8217,1.8342
5/10/2007,1.7167,1.7203,1.7482,1.7767,1.8121,1.8217,1.8342
5/9/2007,1.713,1.721,1.748,1.765,1.8015,1.806,1.809
5/8/2007,1.7133,1.7183,1.7467,1.77,1.8133,1.8133,1.8183
5/7/2007,1.713,1.721,1.748,1.765,1.8015,1.806,1.809
5/5/2007,1.7138,1.7237,1.7537,1.7775,1.8069,1.81,1.82
5/4/2007,1.7138,1.7237,1.7537,1.7775,1.8069,1.81,1.82
5/3/2007,1.7194,1.7261,1.7523,1.7783,1.8104,1.8217,1.8342
5/2/2007,1.715,1.7186,1.7482,1.7825,1.8088,1.82,1.8342
5/1/2007,1.7194,1.7261,1.7523,1.7783,1.8104,1.8217,1.8342
4/30/2007,1.7194,1.7261,1.7523,1.7783,1.8104,1.8217,1.8342
4/28/2007,1.7186,1.7253,1.7523,1.7783,1.8079,1.8217,1.8342
4/27/2007,1.7186,1.7253,1.7523,1.7783,1.8079,1.8217,1.8342
4/26/2007,1.716,1.7203,1.7478,1.779,1.8075,1.824,1.836
4/25/2007,1.7279,1.7291,1.7535,1.7787,1.8025,1.8175,1.8375
4/24/2007,1.7222,1.7305,1.7463,1.78,1.7975,1.825,1.84
4/23/2007,1.7263,1.7337,1.7613,1.7825,1.8006,1.8175,1.8362
4/21/2007,1.7273,1.7333,1.7578,1.784,1.8055,1.822,1.842
4/20/2007,1.7273,1.7333,1.7578,1.784,1.8055,1.822,1.842
4/19/2007,1.7279,1.7354,1.7535,1.7787,1.8006,1.8212,1.8362
4/18/2007,1.7273,1.7333,1.7578,1.784,1.8055,1.822,1.842
4/17/2007,1.7273,1.7333,1.7578,1.784,1.8055,1.822,1.842
4/16/2007,1.7186,1.7253,1.7523,1.7783,1.8079,1.8217,1.8342
4/14/2007,1.716,1.7203,1.7478,1.779,1.8075,1.824,1.836
4/13/2007,1.716,1.7203,1.7478,1.779,1.8075,1.824,1.836
4/12/2007,1.7186,1.7253,1.7523,1.7783,1.8079,1.8217,1.8342
4/11/2007,1.7193,1.7243,1.7498,1.781,1.8055,1.822,1.837
4/10/2007,1.7186,1.7253,1.7523,1.7783,1.8079,1.8217,1.8342
4/9/2007,1.7203,1.7253,1.7523,1.7783,1.8079,1.8217,1.835
4/7/2007,1.7203,1.7253,1.7523,1.7783,1.8079,1.8217,1.835
4/6/2007,1.7203,1.7253,1.7523,1.7783,1.8079,1.8217,1.835
4/5/2007,1.7203,1.7253,1.7523,1.7783,1.8079,1.8217,1.835
4/4/2007,1.7203,1.7253,1.7523,1.7783,1.8079,1.8217,1.835
4/3/2007,1.7154,1.7191,1.7435,1.7763,1.8031,1.8238,1.83
4/2/2007,1.718,1.724,1.754,1.776,1.8045,1.818,1.8238
3/31/2007,1.7142,1.715,1.7407,1.7692,1.7962,1.8117,1.826
3/30/2007,1.7142,1.715,1.7407,1.7692,1.7962,1.8117,1.826
3/29/2007,1.6975,1.7,1.7279,1.7625,1.7858,1.7992,1.8175
3/28/2007,1.6968,1.7,1.7311,1.7607,1.7879,1.7993,1.815
3/27/2007,1.6962,1.7,1.7279,1.7625,1.7858,1.7992,1.8175
3/26/2007,1.693,1.696,1.7235,1.755,1.783,1.794,1.811
3/24/2007,1.6942,1.7,1.7279,1.7625,1.7858,1.7992,1.8175
3/23/2007,1.6942,1.7,1.7279,1.7625,1.7858,1.7992,1.8175
3/22/2007,1.6892,1.695,1.7279,1.7625,1.7833,1.7992,1.8158
3/21/2007,1.6975,1.7033,1.7363,1.7625,1.7883,1.8008,1.8158
3/20/2007,1.6925,1.7012,1.7294,1.7687,1.7862,1.8038,1.8288
3/19/2007,1.6864,1.6943,1.7304,1.755,1.7829,1.7957,1.8114
3/17/2007,1.685,1.692,1.7235,1.765,1.78,1.799,1.819
3/16/2007,1.685,1.692,1.7235,1.765,1.78,1.799,1.819
3/15/2007,1.69,1.6958,1.7279,1.7625,1.7833,1.7992,1.8175
3/14/2007,1.68,1.686,1.72,1.761,1.783,1.7925,1.81
3/13/2007,1.67,1.6825,1.7188,1.7525,1.77,1.7925,1.81
3/12/2007,1.685,1.6942,1.7271,1.7558,1.78,1.795,1.8133
3/10/2007,1.686,1.697,1.7275,1.757,1.781,1.794,1.811
3/9/2007,1.686,1.697,1.7275,1.757,1.781,1.794,1.811
3/8/2007,1.682,1.684,1.7145,1.754,1.786,1.79,1.807
3/7/2007,1.6842,1.6933,1.7271,1.7558,1.78,1.795,1.8133
3/6/2007,1.69,1.6938,1.7231,1.7563,1.7813,1.7925,1.8075
3/5/2007,1.6842,1.6933,1.7271,1.7558,1.78,1.795,1.8133
3/3/2007,1.678,1.688,1.724,1.752,1.776,1.794,1.81
3/2/2007,1.678,1.688,1.724,1.752,1.776,1.794,1.81
3/1/2007,1.687,1.69,1.7235,1.755,1.78,1.794,1.811
2/28/2007,1.691,1.702,1.7325,1.757,1.785,1.798,1.82
2/27/2007,1.691,1.702,1.7325,1.757,1.785,1.798,1.82
2/26/2007,1.6842,1.6933,1.7271,1.7558,1.78,1.795,1.8133
2/24/2007,1.687,1.69,1.7235,1.755,1.78,1.794,1.811
2/23/2007,1.687,1.69,1.7235,1.755,1.78,1.794,1.811
2/22/2007,1.687,1.69,1.7235,1.755,1.78,1.794,1.811
2/21/2007,1.687,1.69,1.7235,1.755,1.78,1.794,1.811
2/20/2007,1.687,1.69,1.7235,1.755,1.78,1.794,1.811
2/19/2007,1.687,1.69,1.7235,1.755,1.78,1.794,1.811
2/17/2007,1.687,1.69,1.7235,1.755,1.78,1.794,1.811
2/16/2007,1.687,1.69,1.7235,1.755,1.78,1.794,1.811
2/15/2007,1.682,1.684,1.7145,1.754,1.786,1.79,1.807
2/14/2007,1.6812,1.6912,1.7271,1.7558,1.78,1.795,1.8133
2/13/2007,1.6745,1.6855,1.7255,1.757,1.785,1.798,1.82
2/12/2007,1.6745,1.6865,1.7235,1.757,1.776,1.794,1.814
2/10/2007,1.6812,1.6912,1.7271,1.7558,1.78,1.795,1.8133
2/9/2007,1.6812,1.6912,1.7271,1.7558,1.78,1.795,1.8133
2/8/2007,1.6812,1.6912,1.7271,1.7558,1.78,1.795,1.8133
2/7/2007,1.6644,1.6781,1.7206,1.7587,1.7813,1.7975,1.8225
2/6/2007,1.68,1.6825,1.7188,1.75,1.775,1.7925,1.8
2/5/2007,1.6745,1.6855,1.7255,1.752,1.785,1.798,1.814
2/3/2007,1.6812,1.6912,1.7271,1.7517,1.78,1.795,1.8083
2/2/2007,1.6812,1.6912,1.7271,1.7517,1.78,1.795,1.8083
2/1/2007,1.6825,1.6945,1.7275,1.752,1.781,1.794,1.805
1/31/2007,1.6812,1.6912,1.7271,1.7517,1.78,1.795,1.8083
1/30/2007,1.687,1.69,1.7235,1.75,1.78,1.794,1.805
1/29/2007,1.6644,1.6781,1.72,1.75,1.7813,1.7975,1.8112
1/27/2007,1.6812,1.6912,1.7263,1.7517,1.78,1.795,1.8083
1/26/2007,1.6812,1.6912,1.7263,1.7517,1.78,1.795,1.8083
1/25/2007,1.6731,1.6844,1.7263,1.75,1.77,1.7925,1.8
1/24/2007,1.6745,1.6855,1.723,1.75,1.776,1.794,1.805
1/23/2007,1.6812,1.69,1.7263,1.7517,1.78,1.795,1.8083
1/22/2007,1.6745,1.684,1.723,1.75,1.776,1.794,1.805
1/20/2007,1.6745,1.684,1.7245,1.752,1.785,1.798,1.814
1/19/2007,1.6745,1.684,1.7245,1.752,1.785,1.798,1.814
1/18/2007,1.6812,1.69,1.7263,1.7517,1.78,1.795,1.8083
1/17/2007,1.687,1.69,1.7225,1.75,1.78,1.794,1.805
1/16/2007,1.6812,1.69,1.7263,1.7517,1.78,1.795,1.8083
1/15/2007,1.6812,1.69,1.7263,1.7517,1.78,1.795,1.8083
1/13/2007,1.6812,1.69,1.7263,1.7517,1.78,1.795,1.8083
1/12/2007,1.6812,1.69,1.7263,1.7517,1.78,1.795,1.8083
1/11/2007,1.6839,1.6914,1.7296,1.7514,1.7829,1.7957,1.8114
1/10/2007,1.6839,1.6914,1.7296,1.7514,1.7829,1.7957,1.8114
1/9/2007,1.6892,1.6917,1.7271,1.75,1.7833,1.795,1.8092
1/8/2007,1.6839,1.6914,1.7296,1.7514,1.7829,1.7957,1.8114
1/6/2007,1.6788,1.6867,1.7287,1.7517,1.7875,1.7983,1.8167
1/5/2007,1.6788,1.6867,1.7287,1.7517,1.7875,1.7983,1.8167
1/4/2007,1.6788,1.6867,1.7287,1.7517,1.7875,1.7983,1.8167
1/3/2007,1.6829,1.695,1.7346,1.75,1.7875,1.7983,1.8117
1/2/2007,1.6788,1.6867,1.7263,1.7517,1.78,1.795,1.8133
1/1/2007,1.6731,1.6838,1.7294,1.7525,1.7763,1.7988,1.8125
12/30/2006,1.6731,1.6838,1.7294,1.7525,1.7763,1.7988,1.8125
12/29/2006,1.6731,1.6838,1.7294,1.7525,1.7763,1.7988,1.8125
12/28/2006,1.6436,1.6494,1.6839,1.7024,1.7325,1.7432,1.76
12/27/2006,1.643,1.6516,1.6774,1.7034,1.733,1.7425,1.761
12/26/2006,1.6421,1.6479,1.6781,1.6974,1.7271,1.7396,1.7593
12/25/2006,1.6408,1.6443,1.6762,1.697,1.73,1.7446,1.7658
12/23/2006,1.6393,1.6451,1.6746,1.6981,1.7279,1.7404,1.76
12/22/2006,1.6393,1.6451,1.6746,1.6981,1.7279,1.7404,1.76
12/21/2006,1.6375,1.6409,1.672,1.6978,1.7308,1.7454,1.7667
12/20/2006,1.6375,1.6409,1.672,1.6978,1.7308,1.7454,1.7667
12/19/2006,1.6392,1.6463,1.6703,1.6953,1.7242,1.7367,1.755
12/18/2006,1.6393,1.6451,1.6746,1.6981,1.7279,1.7404,1.76
12/16/2006,1.6382,1.6504,1.6746,1.6981,1.7279,1.7404,1.7593
12/15/2006,1.6382,1.6504,1.6746,1.6981,1.7279,1.7404,1.7593
12/14/2006,1.6363,1.6463,1.672,1.6978,1.7308,1.7454,1.7658
12/13/2006,1.6396,1.6483,1.6781,1.6981,1.7336,1.7461,1.7636
12/12/2006,1.6408,1.6447,1.6745,1.6953,1.7308,1.7433,1.76
12/11/2006,1.642,1.6466,1.6784,1.6994,1.737,1.747,1.764
12/9/2006,1.6368,1.6476,1.6767,1.6967,1.7307,1.7461,1.7621
12/8/2006,1.6368,1.6476,1.6767,1.6967,1.7307,1.7461,1.7621
12/7/2006,1.6379,1.6483,1.6775,1.6967,1.7325,1.7471,1.7625
12/6/2006,1.6368,1.6476,1.6767,1.6967,1.7307,1.7461,1.7621
12/5/2006,1.6368,1.6476,1.6767,1.6967,1.7307,1.7461,1.7621
12/4/2006,1.6346,1.6438,1.6728,1.6945,1.7275,1.7433,1.7592
12/2/2006,1.6379,1.6497,1.6803,1.6962,1.7292,1.7471,1.7658
12/1/2006,1.6379,1.6497,1.6803,1.6962,1.7292,1.7471,1.7658
11/30/2006,1.6382,1.649,1.6781,1.6981,1.7307,1.7461,1.7621
11/29/2006,1.6382,1.649,1.6781,1.6981,1.7307,1.7461,1.7621
11/28/2006,1.6382,1.649,1.6781,1.6981,1.7307,1.7461,1.7621
11/27/2006,1.6354,1.6461,1.6767,1.6967,1.7307,1.7461,1.7621
11/25/2006,1.6354,1.6458,1.6775,1.6942,1.7317,1.7463,1.7617
11/24/2006,1.6354,1.6458,1.6775,1.6942,1.7317,1.7463,1.7617
11/23/2006,1.6375,1.6447,1.6803,1.6939,1.7257,1.7382,1.7643
11/22/2006,1.6346,1.6454,1.6767,1.6946,1.73,1.7454,1.7614
11/21/2006,1.6346,1.6454,1.6767,1.6946,1.73,1.7454,1.7614
11/20/2006,1.6354,1.6438,1.677,1.6928,1.73,1.7446,1.76
11/18/2006,1.6354,1.6438,1.677,1.6928,1.73,1.7446,1.76
11/17/2006,1.6354,1.6438,1.677,1.6928,1.73,1.7446,1.76
11/16/2006,1.6383,1.6438,1.677,1.6928,1.73,1.7446,1.7608
11/15/2006,1.636,1.6386,1.6724,1.6894,1.726,1.741,1.757
11/14/2006,1.6383,1.6438,1.677,1.6928,1.73,1.7446,1.7608
11/13/2006,1.6387,1.6492,1.6833,1.6975,1.7371,1.7513,1.765
11/11/2006,1.6375,1.6483,1.6817,1.6974,1.7346,1.7496,1.7643
11/10/2006,1.6375,1.6483,1.6817,1.6974,1.7346,1.7496,1.7643
11/9/2006,1.6354,1.6438,1.677,1.6928,1.73,1.7446,1.76
11/8/2006,1.6375,1.6483,1.6817,1.6974,1.7346,1.7496,1.7643
11/7/2006,1.6379,1.6505,1.6862,1.7012,1.7404,1.7537,1.7692
11/6/2006,1.6383,1.6438,1.677,1.6928,1.73,1.7446,1.7608
11/4/2006,1.6395,1.652,1.689,1.702,1.7445,1.7565,1.771
11/3/2006,1.6395,1.652,1.689,1.702,1.7445,1.7565,1.771
11/2/2006,1.6375,1.6483,1.6817,1.6974,1.7346,1.7496,1.7643
11/1/2006,1.6375,1.6483,1.6817,1.6974,1.7346,1.7496,1.7643
10/31/2006,1.6375,1.6483,1.6817,1.6974,1.7346,1.7496,1.7643
10/30/2006,1.6383,1.6438,1.677,1.6928,1.73,1.7446,1.7608
10/28/2006,1.6379,1.6505,1.6862,1.6995,1.7387,1.7521,1.7692
10/27/2006,1.6379,1.6505,1.6862,1.6995,1.7387,1.7521,1.7692
