Date,1Y,2Y,3Y,4Y,5Y,7Y,10Y,12Y,15Y
6/16/2010,0.68,0.95,1.24,1.44,1.565,1.74,1.91,2.025,2.105
6/15/2010,0.68,0.95,1.24,1.44,1.565,1.74,1.91,1.968,2.103
6/14/2010,0.68,0.95,1.225,1.415,1.57,1.72,1.89,1.97,2.105
6/11/2010,0.685,0.95,1.22,1.415,1.565,1.71,1.88,1.995,2.085
6/10/2010,0.68,0.935,1.195,1.385,1.54,1.7,1.86,1.965,2.035
6/9/2010,0.68,0.935,1.195,1.385,1.535,1.69,1.84,1.91,2.045
6/8/2010,0.685,0.925,1.195,1.405,1.53,1.7,1.85,1.965,2.045
6/7/2010,0.675,0.925,1.185,1.385,1.525,1.67,1.83,1.955,2.035
6/4/2010,0.69,0.955,1.215,1.425,1.56,1.72,1.87,2.005,2.075
6/3/2010,0.7,0.955,1.205,1.435,1.555,1.72,1.87,1.985,2.08
6/2/2010,0.685,0.935,1.185,1.395,1.51,1.665,1.81,1.89,2.025
6/1/2010,0.685,0.925,1.18,1.385,1.505,1.665,1.81,1.885,2.02
5/31/2010,0.685,0.94,1.2,1.41,1.525,1.68,1.83,1.915,2.035
5/28/2010,0.695,0.96,1.225,1.41,1.545,1.7,1.82,1.96,2.015
5/27/2010,0.695,0.955,1.215,1.395,1.535,1.69,1.82,1.96,2.05
5/26/2010,0.665,0.915,1.175,1.365,1.48,1.63,1.78,1.85,1.99
5/25/2010,0.675,0.925,1.185,1.375,1.505,1.65,1.8,1.915,1.995
5/24/2010,0.69,0.94,1.205,1.405,1.545,1.71,1.86,1.995,2.075
5/21/2010,0.675,0.92,1.195,1.395,1.525,1.7,1.85,1.965,2.045
5/20/2010,0.69,0.94,1.215,1.415,1.54,1.73,1.88,1.995,2.095
5/19/2010,0.685,0.965,1.245,1.425,1.56,1.74,1.89,1.985,2.07
5/18/2010,0.685,0.975,1.245,1.425,1.585,1.76,1.91,2.025,2.115
5/17/2010,0.685,0.975,1.245,1.425,1.575,1.75,1.9,2.015,2.095
5/14/2010,0.7,1,1.295,1.475,1.625,1.815,1.975,2.045,2.155
5/13/2010,0.71,1.01,1.295,1.475,1.65,1.815,1.975,2.085,2.17
5/12/2010,0.7,0.98,1.275,1.46,1.605,1.77,1.95,2.025,2.115
5/11/2010,0.7,0.98,1.28,1.47,1.57,1.75,1.93,1.89,1.99
5/10/2010,0.71,1.015,1.295,1.475,1.63,1.77,1.94,1.94,2.23
5/7/2010,0.71,1,1.275,1.425,1.565,1.7,1.9,1.88,2.17
5/6/2010,0.745,1.035,1.325,1.475,1.625,1.8,1.95,1.96,2.25
5/5/2010,0.77,1.08,1.365,1.535,1.68,1.84,2.03,2.04,2.33
5/4/2010,0.77,1.07,1.36,1.54,1.7,1.925,2,2.08,2.17
5/3/2010,0.76,1.07,1.365,1.54,1.705,1.845,2.06,2.1,2.19
4/30/2010,0.765,1.075,1.37,1.54,1.72,1.9,2.07,2.21,2.31
4/29/2010,0.765,1.08,1.37,1.525,1.725,1.89,2.086,2.22,2.32
4/28/2010,0.765,1.075,1.36,1.525,1.71,1.88,2.08,2.215,2.33
4/27/2010,0.775,1.085,1.37,1.555,1.725,1.89,2.09,2.29,2.4
4/26/2010,0.775,1.08,1.37,1.55,1.735,1.89,2.09,2.295,2.41
4/23/2010,0.765,1.075,1.36,1.55,1.72,1.91,2.088,2.255,2.405
4/22/2010,0.76,1.065,1.35,1.548,1.73,1.929,2.1,2.305,2.425
4/21/2010,0.775,1.085,1.37,1.568,1.743,1.948,2.123,2.28,2.445
4/20/2010,0.775,1.085,1.38,1.57,1.75,1.961,2.166,2.365,2.475
4/19/2010,0.76,1.075,1.365,1.565,1.75,1.98,2.19,2.375,2.485
4/16/2010,0.775,1.09,1.378,1.578,1.763,1.984,2.181,2.375,2.485
4/15/2010,0.765,1.085,1.4,1.58,1.76,1.95,2.245,2.29,2.41
4/14/2010,0.783,1.088,1.378,1.588,1.775,2.003,2.208,2.375,2.495
4/13/2010,0.77,1.07,1.35,1.57,1.77,1.975,2.175,2.355,2.465
4/12/2010,0.773,1.08,1.375,1.603,1.785,2.006,2.211,2.385,2.505
4/9/2010,0.78,1.095,1.385,1.608,1.793,2.018,2.223,2.53,2.42
4/8/2010,0.795,1.09,1.38,1.59,1.79,1.97,2.29,2.425,2.42
4/7/2010,0.813,1.13,1.42,1.645,1.83,2.053,2.261,2.435,2.515
4/6/2010,0.82,1.135,1.425,1.653,1.838,2.068,2.268,2.39,2.555
4/5/2010,0.8,1.11,1.4,1.62,1.81,2.008,2.24,2.435,2.545
4/2/2010,0.805,1.115,1.405,1.625,1.813,2.031,2.231,2.435,2.545
4/1/2010,0.8,1.105,1.4,1.623,1.808,2.026,2.229,2.435,2.545
3/31/2010,0.795,1.11,1.4,1.62,1.81,2.024,2.233,2.39,2.535
3/30/2010,0.795,1.105,1.398,1.623,1.82,2.043,2.243,2.435,2.525
3/29/2010,0.82,1.125,1.41,1.625,1.83,2.048,2.246,2.33,2.535
3/26/2010,0.775,1.09,1.36,1.585,1.785,2.003,2.203,2.395,2.505
3/25/2010,0.775,1.075,1.36,1.585,1.775,1.988,2.22,2.385,2.495
3/24/2010,0.753,1.06,1.34,1.58,1.76,1.989,2.2,2.375,2.485
3/23/2010,0.73,1.03,1.295,1.535,1.755,1.993,2.19,2.375,2.475
3/22/2010,0.725,1.04,1.295,1.525,1.74,1.975,2.19,2.31,2.47
3/19/2010,0.72,1.025,1.29,1.52,1.73,1.968,2.18,2.345,2.455
3/18/2010,0.695,0.985,1.27,1.51,1.705,1.934,2.136,2.315,2.44
3/17/2010,0.695,0.995,1.295,1.53,1.725,1.935,2.135,2.275,2.455
3/16/2010,0.725,1.03,1.308,1.545,1.73,1.968,2.198,2.335,2.445
3/15/2010,0.72,1.02,1.305,1.53,1.725,1.946,2.14,2.28,2.445
3/12/2010,0.73,1.04,1.315,1.55,1.745,1.98,2.19,2.325,2.49
3/11/2010,0.71,1.025,1.31,1.55,1.74,1.98,2.19,2.32,2.49
3/10/2010,0.72,1.043,1.333,1.565,1.765,1.983,2.191,2.375,2.485
3/9/2010,0.715,1.025,1.315,1.555,1.765,2.008,2.21,2.34,2.52
3/8/2010,0.685,1.005,1.3,1.553,1.755,2.005,2.215,2.405,2.505
3/5/2010,0.665,0.965,1.265,1.523,1.728,1.983,2.193,2.365,2.465
3/4/2010,0.665,0.96,1.29,1.56,1.76,1.993,2.22,2.385,2.485
3/3/2010,0.67,0.98,1.28,1.54,1.76,2.02,2.22,2.405,2.515
3/2/2010,0.673,0.983,1.284,1.54,1.763,2.016,2.214,2.365,2.53
3/1/2010,0.685,0.993,1.3,1.553,1.765,2.018,2.216,2.31,2.49
2/26/2010,0.668,0.97,1.273,1.528,1.733,1.996,2.186,2.345,2.475
2/25/2010,0.668,0.97,1.261,1.518,1.723,1.991,2.179,2.29,2.475
2/24/2010,0.68,0.985,1.289,1.54,1.748,1.999,2.199,2.385,2.475
2/23/2010,0.67,0.995,1.295,1.545,1.76,1.995,2.175,2.385,2.515
2/22/2010,0.695,1.02,1.325,1.56,1.77,2.02,2.215,2.415,2.46
2/19/2010,0.675,0.17,1.275,1.515,1.715,1.96,2.025,2.345,2.445
2/18/2010,0.675,0.98,1.275,1.515,1.715,1.96,2.15,2.345,2.445
2/17/2010,0.675,0.98,1.275,1.515,1.715,1.96,2.15,2.24,2.445
2/16/2010,0.675,0.98,1.275,1.515,1.715,1.96,2.15,2.345,2.445
2/15/2010,0.675,0.98,1.275,1.515,1.715,1.96,2.15,2.345,2.445
2/12/2010,0.665,0.969,1.265,1.51,1.713,1.973,2.173,2.345,2.445
2/11/2010,0.665,0.96,1.26,1.513,1.709,1.963,2.15,2.305,2.455
2/10/2010,0.673,0.97,1.265,1.51,1.715,1.96,2.15,2.29,2.44
2/9/2010,0.665,0.975,1.265,1.5,1.705,1.945,2.145,2.345,2.445
2/8/2010,0.665,0.975,1.27,1.505,1.7,1.95,2.14,2.345,2.425
2/5/2010,0.659,0.985,1.279,1.525,1.723,1.979,2.176,2.35,2.43
2/4/2010,0.673,1.006,1.308,1.558,1.773,2.035,2.235,2.38,2.52
2/3/2010,0.685,1.015,1.315,1.563,1.778,2.049,2.244,2.415,2.5
2/2/2010,0.68,1.02,1.32,1.55,1.775,2.016,2.195,2.37,2.47
2/1/2010,0.68,1.013,1.305,1.538,1.743,1.988,2.17,2.375,2.475
1/29/2010,0.685,1.02,1.31,1.55,1.76,2,2.19,2.385,2.45
1/28/2010,0.685,1.025,1.323,1.578,1.78,2.028,2.216,2.405,2.52
1/27/2010,0.671,1.025,1.32,1.58,1.765,2.03,2.235,2.385,2.5
1/26/2010,0.675,1.02,1.309,1.548,1.75,2.016,2.21,2.385,2.47
1/25/2010,0.68,1.03,1.325,1.59,1.795,2.055,2.265,2.435,2.5
1/22/2010,0.68,1.02,1.32,1.573,1.783,2.031,2.219,2.395,2.5
1/21/2010,0.685,1.025,1.325,1.595,1.813,2.063,2.27,2.455,2.53
1/20/2010,0.67,1.025,1.33,1.615,1.833,2.113,2.305,2.485,2.57
1/19/2010,0.698,1.028,1.346,1.633,1.858,2.129,2.319,2.47,2.59
1/18/2010,0.675,1.035,1.345,1.645,1.865,2.115,2.325,2.52,2.6
1/15/2010,0.675,1.02,1.33,1.62,1.845,2.105,2.29,2.46,2.56
1/14/2010,0.659,1.02,1.346,1.635,1.878,2.129,2.326,2.44,2.6
1/13/2010,0.69,1.041,1.375,1.69,1.92,2.18,2.403,2.545,2.65
1/12/2010,0.655,0.995,1.335,1.675,1.885,2.14,2.35,2.525,2.6
1/11/2010,0.685,1.05,1.395,1.695,1.94,2.18,2.36,2.515,2.63
1/8/2010,0.678,1.058,1.428,1.72,1.948,2.224,2.394,2.555,2.68
1/7/2010,0.689,1.046,1.391,1.678,1.903,2.105,2.315,2.465,2.56
1/6/2010,0.679,1.045,1.391,1.695,1.91,2.105,2.295,2.435,2.55
1/5/2010,0.675,1.055,1.405,1.695,1.91,2.105,2.295,2.405,2.55
1/4/2010,0.705,1.085,1.435,1.69,1.94,2.09,2.27,2.505,2.59
1/1/2010,0.675,1.02,1.355,1.665,1.87,2.06,2.255,2.415,2.495
12/31/2009,0.675,1.015,1.36,1.663,1.87,2.066,2.235,2.35,2.535
12/30/2009,0.675,1.01,1.38,1.643,1.87,2.06,2.215,2.415,2.535
12/29/2009,0.66,1.01,1.35,1.64,1.85,2.05,2.235,2.395,2.515
12/28/2009,0.68,1.03,1.37,1.63,1.85,2.055,2.24,2.395,2.515
12/25/2009,0.673,1.023,1.37,1.653,1.849,2.051,2.225,2.395,2.515
12/24/2009,0.66,1.005,1.345,1.635,1.829,2.025,2.205,2.28,2.49
12/23/2009,0.66,1,1.33,1.61,1.818,2.001,2.18,2.345,2.445
12/22/2009,0.653,0.981,1.328,1.591,1.798,1.98,2.16,2.305,2.435
12/21/2009,0.663,0.974,1.31,1.585,1.778,1.975,2.17,2.22,2.415
12/18/2009,0.645,0.955,1.29,1.565,1.76,1.96,2.165,2.23,2.4
12/17/2009,0.655,0.98,1.325,1.59,1.775,1.985,2.18,2.25,2.41
12/16/2009,0.66,0.99,1.335,1.605,1.79,1.985,2.18,2.325,2.4
12/15/2009,0.665,0.98,1.325,1.605,1.79,1.988,2.17,2.325,2.4
12/14/2009,0.658,0.98,1.33,1.599,1.789,1.985,2.173,2.235,2.37
12/11/2009,0.66,0.98,1.328,1.586,1.775,1.965,2.17,2.285,2.375
12/10/2009,0.66,0.98,1.31,1.57,1.77,1.965,2.16,2.285,2.345
12/9/2009,0.648,0.97,1.308,1.573,1.74,1.95,2.145,2.285,2.35
12/8/2009,0.655,0.98,1.32,1.58,1.76,1.96,2.145,2.285,2.375
12/7/2009,0.655,0.99,1.335,1.59,1.77,1.965,2.155,2.17,2.38
12/4/2009,0.655,0.98,1.325,1.575,1.75,1.945,2.135,2.17,2.37
12/3/2009,0.655,0.99,1.335,1.58,1.765,1.968,2.155,2.305,2.405
12/2/2009,0.655,0.985,1.335,1.59,1.765,1.955,2.145,2.295,2.37
12/1/2009,0.645,0.988,1.325,1.585,1.76,1.96,2.13,2.295,2.38
11/30/2009,0.655,0.99,1.333,1.588,1.765,1.973,2.145,2.295,2.35
11/27/2009,0.645,0.96,1.295,1.545,1.715,1.918,2.08,2.345,2.34
11/26/2009,0.665,1.015,1.365,1.615,1.805,2.005,2.17,2.345,2.42
11/25/2009,0.665,1.025,1.375,1.63,1.818,1.995,2.165,2.345,2.42
11/24/2009,0.675,1.033,1.38,1.633,1.823,2.013,2.19,2.345,2.42
11/23/2009,0.665,1.03,1.38,1.635,1.81,2.01,2.188,2.335,2.43
11/20/2009,0.665,1.025,1.36,1.62,1.785,1.998,2.17,2.355,2.455
11/19/2009,0.66,1.035,1.375,1.63,1.805,1.995,2.185,2.355,2.425
11/18/2009,0.675,1.045,1.385,1.635,1.81,2,2.19,2.36,2.43
11/17/2009,0.685,1.045,1.375,1.635,1.81,2.005,2.185,2.345,2.43
11/16/2009,0.69,1.06,1.395,1.67,1.84,2.04,2.23,2.385,2.45
11/13/2009,0.658,1.01,1.358,1.61,1.788,1.98,2.165,2.335,2.415
11/12/2009,0.655,1.015,1.34,1.605,1.77,1.97,2.145,2.3,2.41
11/11/2009,0.66,1.03,1.37,1.63,1.8,1.98,2.18,2.345,2.445
11/10/2009,0.68,1.06,1.399,1.66,1.838,2.034,2.214,2.335,2.465
11/9/2009,0.69,1.073,1.419,1.676,1.86,2.058,2.239,2.405,2.49
11/6/2009,0.69,1.06,1.41,1.665,1.83,2.02,2.19,2.355,2.465
11/5/2009,0.673,1.048,1.383,1.63,1.793,1.983,2.163,2.315,2.415
11/4/2009,0.675,1.055,1.37,1.625,1.795,1.98,2.145,2.315,2.425
11/3/2009,0.668,1.055,1.365,1.615,1.773,1.968,2.158,2.325,2.39
11/2/2009,0.668,1.065,1.395,1.635,1.79,1.98,2.175,2.28,2.4
10/30/2009,0.68,1.085,1.415,1.66,1.83,2.005,2.185,2.3,2.43
10/29/2009,0.69,1.095,1.42,1.655,1.815,2.01,2.2,2.355,2.43
10/28/2009,0.69,1.115,1.435,1.683,1.838,2.048,2.23,2.385,2.46
10/27/2009,0.7,1.125,1.438,1.695,1.86,2.055,2.235,2.395,2.47
10/26/2009,0.71,1.12,1.455,1.68,1.85,2.045,2.24,2.395,2.485
10/23/2009,0.705,1.08,1.39,1.64,1.805,2.005,2.18,2.355,2.435
10/22/2009,0.673,1.04,1.365,1.59,1.75,1.928,2.15,2.295,2.37
10/21/2009,0.66,1.015,1.333,1.545,1.715,1.908,2.098,2.19,2.32
10/20/2009,0.66,1.025,1.345,1.573,1.73,1.925,2.105,2.2,2.335
10/19/2009,0.66,1.02,1.353,1.585,1.745,1.94,2.12,2.265,2.36
10/16/2009,0.675,1.03,1.36,1.59,1.755,1.955,2.115,2.275,2.385
10/15/2009,0.655,1,1.315,1.545,1.7,1.9,2.065,2.225,2.325
10/14/2009,0.653,0.985,1.295,1.515,1.675,1.855,2.025,2.185,2.26
10/13/2009,0.66,0.995,1.288,1.525,1.688,1.85,2.023,2.185,2.26
10/12/2009,0.655,0.985,1.28,1.53,1.698,1.865,2.035,2.14,2.27
10/9/2009,0.665,0.98,1.285,1.515,1.685,1.875,2.04,2.165,2.255
10/8/2009,0.65,0.955,1.24,1.47,1.63,1.805,1.985,2.135,2.225
10/7/2009,0.64,0.95,1.235,1.455,1.61,1.79,1.96,2.115,2.205
10/6/2009,0.635,0.93,1.21,1.45,1.61,1.785,1.95,2.115,2.185
10/5/2009,0.63,0.905,1.2,1.43,1.58,1.755,1.93,2.065,2.13
10/2/2009,0.62,0.89,1.175,1.395,1.545,1.72,1.918,2.015,2.12
10/1/2009,0.635,0.925,1.225,1.458,1.618,1.795,1.963,2.125,2.195
9/30/2009,0.633,0.953,1.26,1.485,1.665,1.835,2.015,2.165,2.24
9/29/2009,0.63,0.945,1.265,1.52,1.68,1.855,2.05,2.16,2.165
9/28/2009,0.64,0.955,1.275,1.53,1.685,1.865,2.055,2.225,2.27
9/25/2009,0.638,0.958,1.288,1.548,1.708,1.89,2.075,2.225,2.3
9/24/2009,0.648,0.975,1.298,1.553,1.71,1.905,2.085,2.275,2.32
9/23/2009,0.65,0.985,1.325,1.575,1.735,1.92,2.115,2.275,2.375
9/22/2009,0.65,1.005,1.338,1.583,1.755,1.938,2.123,2.275,2.33
9/21/2009,0.645,0.98,1.32,1.57,1.738,1.915,2.095,0.975,2.32
9/18/2009,0.645,0.995,1.325,1.57,1.73,1.925,2.105,0.975,2.31
9/17/2009,0.65,0.99,1.333,1.58,1.74,1.915,2.095,2.245,2.31
9/16/2009,0.645,0.985,1.315,1.55,1.705,1.89,2.035,0.975,2.275
9/15/2009,0.645,0.99,1.315,1.54,1.69,1.835,2.015,0.975,2.265
9/14/2009,0.65,0.99,1.31,1.545,1.695,1.87,2.035,2.185,2.26
9/11/2009,0.65,1,1.32,1.565,1.705,1.88,2.03,2.225,2.28
9/10/2009,0.67,1.005,1.335,1.57,1.71,1.87,2.045,0.975,2.29
9/9/2009,0.655,0.995,1.33,1.555,1.695,1.873,2.04,2.12,2.25
9/8/2009,0.658,1.005,1.335,1.555,1.703,1.86,2.04,0.975,2.27
9/7/2009,0.665,1.005,1.325,1.555,1.695,1.855,2.035,2.12,2.27
9/4/2009,0.65,0.995,1.325,1.55,1.695,1.86,2.04,2.195,2.26
9/3/2009,0.665,1,1.33,1.555,1.7,1.86,2.035,0.975,2.25
9/2/2009,0.66,0.995,1.33,1.555,1.69,1.855,2.035,0.975,2.25
9/1/2009,0.65,1.005,1.335,1.56,1.695,1.86,2.04,0.975,2.26
8/31/2009,0.655,1,1.335,1.57,1.7,1.86,2.038,2.175,2.24
8/28/2009,0.665,1.015,1.345,1.565,1.705,1.875,2.055,2.19,2.27
8/27/2009,0.66,1,1.325,1.545,1.69,1.855,2.035,2.19,2.25
8/26/2009,0.67,1.01,1.34,1.585,1.72,1.875,2.05,2.1,2.285
8/25/2009,0.685,1.025,1.355,1.585,1.725,1.895,2.07,2.215,2.3
8/24/2009,0.68,1.04,1.368,1.605,1.75,1.915,2.095,2.16,2.3
8/21/2009,0.67,0.99,1.32,1.553,1.68,1.85,2,2.12,2
8/20/2009,0.675,1.02,1.34,1.56,1.703,1.873,2.068,2.195,2.27
8/19/2009,0.66,0.985,1.305,1.535,1.68,1.83,2.013,2.175,2.24
8/18/2009,0.685,1.04,1.355,1.585,1.735,1.895,2.075,2.235,2.305
8/17/2009,0.675,1.035,1.355,1.585,1.73,1.89,2.07,2.165,2.28
8/14/2009,0.69,1.05,1.365,1.605,1.745,1.915,2.11,2.265,2.315
8/13/2009,0.695,1.078,1.398,1.633,1.765,1.935,2.113,2.2,2.33
8/12/2009,0.685,1.05,1.36,1.593,1.738,1.905,2.065,2.165,2.31
8/11/2009,0.695,1.085,1.395,1.63,1.773,1.94,2.113,2.205,2.32
8/10/2009,0.705,1.09,1.42,1.65,1.79,1.95,2.123,2.28,2.35
8/7/2009,0.66,1.04,1.365,1.58,1.74,1.89,2.06,2.235,2.3
8/6/2009,0.665,1.04,1.37,1.595,1.74,1.905,2.08,2.18,2.3
8/5/2009,0.66,1.015,1.34,1.58,1.715,1.88,2.06,2.235,2.275
8/4/2009,0.67,1.025,1.355,1.615,1.75,1.935,2.11,2.275,2.335
8/3/2009,0.66,1.023,1.34,1.575,1.71,1.893,2.078,2.18,2.305
7/31/2009,0.66,1.015,1.34,1.57,1.715,1.875,2.048,2.225,2.29
7/30/2009,0.66,1.005,1.33,1.553,1.69,1.865,2.035,2.165,2.245
7/29/2009,0.655,0.99,1.33,1.55,1.68,1.86,2.04,2.195,2.275
7/28/2009,0.65,0.973,1.293,1.52,1.655,1.84,2.005,2.115,2.235
7/27/2009,0.645,0.965,1.285,1.5,1.635,1.8,1.985,2.115,2.165
7/24/2009,0.635,0.955,1.275,1.498,1.615,1.773,1.935,2.05,2.135
7/23/2009,0.628,0.94,1.265,1.49,1.62,1.77,1.92,2.02,2.105
7/22/2009,0.635,0.945,1.255,1.475,1.61,1.75,1.89,2.04,2.075
7/21/2009,0.64,0.96,1.285,1.505,1.635,1.775,1.915,2.05,2.1
7/20/2009,0.645,0.97,1.295,1.515,1.64,1.785,1.923,2.05,2.11
7/17/2009,0.635,0.95,1.275,1.49,1.625,1.755,1.9,2.03,2.095
7/16/2009,0.64,0.95,1.275,1.49,1.62,1.755,1.885,1.975,2.065
7/15/2009,0.645,0.965,1.29,1.49,1.62,1.76,1.895,2.01,2.07
7/14/2009,0.635,0.95,1.26,1.485,1.605,1.735,1.86,2,2.04
7/13/2009,0.625,0.93,1.235,1.45,1.565,1.685,1.83,1.96,1.995
7/10/2009,0.64,0.955,1.265,1.48,1.6,1.715,1.84,1.99,2.045
7/9/2009,0.65,0.978,1.29,1.505,1.63,1.755,1.885,2.04,2.055
7/8/2009,0.645,0.965,1.28,1.485,1.61,1.725,1.87,2.04,2.075
7/7/2009,0.655,0.98,1.3,1.515,1.645,1.77,1.9,2.06,2.125
7/6/2009,0.655,0.98,1.295,1.505,1.63,1.755,1.89,2.06,2.075
7/3/2009,0.66,0.99,1.305,1.525,1.65,1.76,1.9,2.06,2.08
7/2/2009,0.655,0.99,1.3,1.52,1.645,1.755,1.905,2.06,2.085
7/1/2009,0.655,0.99,1.295,1.515,1.635,1.76,1.895,2.06,2.09
6/30/2009,0.665,0.995,1.31,1.52,1.645,1.755,1.9,1.99,2.075
6/29/2009,0.66,0.985,1.29,1.49,1.61,1.725,1.875,2.045,2.055
6/26/2009,0.65,0.975,1.28,1.465,1.595,1.685,1.86,1.955,2.04
6/25/2009,0.68,1.035,1.335,1.508,1.625,1.745,1.9,1.985,2.045
6/24/2009,0.7,1.06,1.355,1.545,1.66,1.76,1.91,2.04,2.06
6/23/2009,0.7,1.055,1.35,1.52,1.64,1.755,1.895,2.04,2.09
6/22/2009,0.725,1.09,1.385,1.555,1.68,1.805,1.95,2.145,2.18
6/19/2009,0.735,1.15,1.425,1.615,1.75,1.895,2.05,2.165,2.305
6/18/2009,0.71,1.095,1.39,1.56,1.68,1.835,1.99,2.165,2.17
6/17/2009,0.705,1.09,1.37,1.555,1.68,1.85,2.005,2.165,2.2
6/16/2009,0.72,1.1,1.38,1.575,1.725,1.858,2.03,2.205,2.25
6/15/2009,0.695,1.055,1.335,1.545,1.695,1.85,2.02,2.165,2.215
6/12/2009,0.71,1.105,1.41,1.618,1.775,1.92,2.13,2.29,2.375
6/11/2009,0.745,1.175,1.475,1.68,1.845,1.995,2.18,2.225,2.365
6/10/2009,0.71,1.07,1.38,1.59,1.75,1.92,2.12,2.26,2.325
6/9/2009,0.68,1,1.3,1.515,1.675,1.84,2.045,2.17,2.245
6/8/2009,0.66,0.97,1.27,1.515,1.655,1.85,2.055,2.16,2.23
6/5/2009,0.625,0.905,1.233,1.45,1.635,1.81,2.03,2.15,2.245
6/4/2009,0.62,0.895,1.22,1.45,1.605,1.78,1.98,2.13,2.245
6/3/2009,0.63,0.92,1.25,1.49,1.65,1.83,2.04,2.17,2.29
6/2/2009,0.638,0.933,1.25,1.485,1.643,1.838,2.038,2.19,2.29
6/1/2009,0.62,0.895,1.225,1.465,1.605,1.78,1.985,2.14,2.23
5/29/2009,0.625,0.9,1.23,1.465,1.605,1.78,1.995,2.085,2.235
5/28/2009,0.625,0.9,1.23,1.465,1.6,1.78,1.995,2.085,2.235
5/27/2009,0.62,0.905,1.225,1.46,1.605,1.795,1.995,2.085,2.22
5/26/2009,0.62,0.888,1.205,1.44,1.585,1.765,1.96,2.06,2.2
5/25/2009,0.64,0.915,1.24,1.455,1.595,1.785,1.973,2.08,2.223
5/22/2009,0.63,0.9,1.225,1.44,1.58,1.76,1.945,2.06,2.205
5/21/2009,0.638,0.895,1.225,1.42,1.565,1.74,1.92,2.06,2.15
5/20/2009,0.635,0.91,1.235,1.43,1.58,1.755,1.93,2.1,2.16
5/19/2009,0.64,0.92,1.245,1.445,1.59,1.765,1.945,2.08,2.145
5/18/2009,0.625,0.9,1.205,1.41,1.55,1.72,1.905,2.02,2.09
5/15/2009,0.63,0.92,1.23,1.43,1.585,1.76,1.933,2.04,2.165
5/14/2009,0.635,0.925,1.235,1.43,1.555,1.73,1.9,2.04,2.09
5/13/2009,0.653,0.953,1.27,1.483,1.603,1.78,1.95,2.055,2.15
5/12/2009,0.64,0.935,1.24,1.45,1.575,1.74,1.915,2.06,2.105
5/11/2009,0.66,0.98,1.275,1.525,1.635,1.805,1.98,2.15,2.135
5/8/2009,0.67,1.005,1.315,1.535,1.66,1.84,2.015,2.095,2.185
5/7/2009,0.66,0.975,1.283,1.493,1.615,1.78,1.945,2.1,2.175
5/6/2009,0.67,0.99,1.29,1.51,1.62,1.795,1.96,1.545,2.185
5/5/2009,0.685,1.015,1.33,1.545,1.66,1.825,2.005,2.1,2.19
5/4/2009,0.7,1.03,1.35,1.545,1.675,1.84,1.995,2.1,2.225
5/1/2009,0.7,1.01,1.33,1.525,1.64,1.8,1.95,2.05,2.155
4/30/2009,0.7,1.01,1.33,1.525,1.635,1.795,1.935,2.05,2.08
4/29/2009,0.655,0.933,1.205,1.388,1.505,1.645,1.805,1.9,1.94
4/28/2009,0.65,0.895,1.158,1.34,1.46,1.61,1.76,1.86,1.905
4/27/2009,0.66,0.925,1.205,1.39,1.5,1.645,1.785,1.92,1.985
4/24/2009,0.665,0.948,1.23,1.42,1.525,1.675,1.818,1.92,1.98
4/23/2009,0.665,0.96,1.23,1.41,1.545,1.7,1.835,1.97,2.045
4/22/2009,0.665,0.935,1.215,1.4,1.495,1.635,1.788,1.95,1.965
4/21/2009,0.67,0.94,1.205,1.405,1.51,1.64,1.8,1.93,1.945
4/20/2009,0.665,0.915,1.163,1.37,1.475,1.6,1.75,1.88,1.915
4/17/2009,0.66,0.905,1.163,1.335,1.44,1.57,1.72,1.835,1.89
4/16/2009,0.66,0.92,1.185,1.355,1.46,1.595,1.733,1.91,1.945
4/15/2009,0.645,0.89,1.15,1.33,1.433,1.57,1.7,1.89,1.845
4/14/2009,0.65,0.93,1.205,1.385,1.48,1.625,1.765,1.92,1.985
4/13/2009,0.665,0.94,1.215,1.405,1.5,1.65,1.795,1.93,1.995
4/10/2009,0.67,0.948,1.23,1.433,1.54,1.673,1.83,1.98,1.995
4/9/2009,0.68,0.965,1.245,1.445,1.55,1.705,1.855,1.98,2.025
4/8/2009,0.685,0.975,1.275,1.465,1.56,1.73,1.863,2.015,2.08
4/7/2009,0.71,1.03,1.325,1.515,1.625,1.775,1.92,2.05,2.105
4/6/2009,0.725,1.05,1.34,1.54,1.65,1.823,1.958,2.07,2.135
4/3/2009,0.735,1.055,1.33,1.515,1.65,1.805,1.96,2.09,2.115
4/2/2009,0.71,1.03,1.33,1.475,1.62,1.775,1.923,2.05,2.078
4/1/2009,0.69,1,1.27,1.43,1.54,1.695,1.843,1.95,1.998
3/31/2009,0.68,1.015,1.285,1.445,1.555,1.71,1.858,1.97,2.013
3/30/2009,0.69,0.985,1.255,1.415,1.515,1.67,1.81,1.94,1.983
3/27/2009,0.71,1.03,1.31,1.465,1.578,1.733,1.883,1.98,2.038
3/26/2009,0.715,1.025,1.3,1.46,1.565,1.71,1.86,1.98,2.07
3/25/2009,0.69,0.985,1.235,1.38,1.495,1.65,1.8,1.91,1.955
3/24/2009,0.685,0.955,1.2,1.345,1.45,1.615,1.76,1.84,1.915
3/23/2009,0.665,0.914,1.158,1.298,1.405,1.553,1.69,1.82,1.83
3/20/2009,0.655,0.885,1.13,1.28,1.375,1.525,1.65,1.77,1.815
3/19/2009,0.65,0.91,1.155,1.34,1.43,1.595,1.73,1.89,1.93
